T34,R,P1,parchment,/ˈpɑːrtʃmənt/ - noun,A material made from animal skin used in the past for writing,پوست نوشته,Papermaking spread quickly to Egypt—and eventually to Sicily and Spain—but it was several centuries before paper supplanted parchment for copies of the Koran.,"پوست کاغذی
parchment
---
parchment
noun
کاغذ پوست, نسخه خطی روی پوست اهو

کاغذ پوست: parchment 53
نسخه خطی روی پوست اهو: parchment 0
_______________________
کاغذ پوست، نسخه خطی روی پوست اهوپوستی، پوست مانند",[sound:TPO34/parchment.mp3]
T34,R,P1,medium,/ˈmiːdiəm/ - noun,A means by which something is communicated or expressed,رسانه,"Paper became common, replacing parchment as the major medium for writing.","متوسط
medium
---
medium
adjective
متوسط, معتدل, نیم پز

متوسط: average, middle, medium, intermediate, mean, mediocre 61
معتدل: temperate, moderate, modest, mild, medium, liberal 0
نیم پز: medium 0
_______________________
medium
noun
رسانه, محیط کشت, واسطه, وسیله

رسانه: medium, vehicle 6
محیط کشت: medium 1
واسطه: medium, middleman, inductor, go-between 1
وسیله: instrument, medium, appliance, facility, organ, handle 0
_______________________
متوسطمیانی، مقدار متوسط، معدل، واسطه، دلال، میانجی، وسیله، متوسط، معتدل، رسانه،علوم مهندسی:وسیله،کامپیوتر:وسیله،معماری:حد وسط،شیمی:متوسط،روانشناسی:واسطه، متوسط،ورزش:میانه،علوم نظامی:وسیله انجام کار",[sound:TPO34/medium.mp3]
T34,R,P1,rounded scripts,/ˈraʊndəd skrɪpts/ - noun,"Styles of handwriting with smooth, curved letters",خط گرد,Rounded scripts were regularized and perfected so that they replaced the angular scripts.,"اسکریپت های گرد
rounded scripts
---
",[sound:TPO34/rounded_scripts.mp3]
T34,R,P1,angular scripts,/ˈæŋɡjələr skrɪpts/ - noun,"Styles of handwriting with sharp, straight lines",خط زاویه‌دار,Rounded scripts were regularized and perfected so that they replaced the angular scripts.,"اسکریپت های زاویه ای
angular scripts
---
",[sound:TPO34/angular_scripts.mp3]
T34,R,P1,enjoyed high status,/ɪnˈdʒɔɪd haɪ ˈsteɪtəs/ - verb phrase,Were highly respected,از جایگاه بالایی برخوردار بودند,"The artists who produced them, notably calligraphers and painters, enjoyed high status.","از جایگاه بالایی برخوردار بود
enjoyed high status
---
",[sound:TPO34/enjoyed_high_status.mp3]
T34,R,P1,courts,/kɔːrts/ - noun,The places where royal people live and work,دربار,Their workshops were often sponsored by princes and their courts.,"دادگاه ها
courts
---
court
noun
دادگاه, دیوان, دربار, بارگاه, حیاط, اظهار عشق, عرصه

دادگاه: court, courtroom, courthouse, forum, bar, witness box 45
دیوان: court, bureau 10
دربار: court 2
بارگاه: court 0
حیاط: yard, courtyard, courtyard, court, patio, homestead 0
اظهار عشق: courtship, court, assault 0
عرصه: arena, field, square, court, ring 0
_______________________
",[sound:TPO34/courts.mp3]
T34,R,P1,manuscripts,/ˈmænjuskrɪpts/ - noun,Handwritten books or documents,نسخه‌های خطی,Manuscripts of the Koran seem to have been the most common type of book produced and decorated.,"نسخه های خطی
manuscripts
---
manuscript
noun
نسخه خطی, نوشته, کتاب خطی, دست خط

نسخه خطی: manuscript 5
نوشته: writing, inscription, manuscript, record, epigraph, writ 2
کتاب خطی: manuscript 0
دست خط: handwriting, hand, writing, script, manuscript, longhand 0
_______________________
دست نوشتهدستخط، کتاب خطی، نسخه خطی، نوشته",[sound:TPO34/manuscripts.mp3]
T34,R,P1,patrons,/ˈpeɪtrənz/ - noun,"People who support artists, typically with money",حامیان,A wide range of books were produced for a broad spectrum of patrons.,"مشتریان
patrons
---
patron
noun
حامی, مشتری, پشتیبان, ولینعمت, حافظ, دوست, نگهدار

حامی: sponsor, advocate, supporter, patron, protector, backer 28
مشتری: customer, client, Jupiter, patron, casual, chap 2
پشتیبان: backup, supporter, protector, guardian, patron, backer 0
ولینعمت: benefactor, patron 0
حافظ: keeper, preserver, patron 0
دوست: friend, boyfriend, fellow, ally, mate, bosom friend 0
نگهدار: keeper, protector, backer, guard, patron, curator 0
_______________________
دانش پروران",[sound:TPO34/patrons.mp3]
T34,R,P1,boasted,/ˈboʊstɪd/ - verb,Had and was proud of having,به خود می‌بالید,Cities boasted special souks (markets) where books were bought and sold.,"افتخار کرد
boasted
---
boast
verb
به رخ کشیدن, لاف زدن, بالیدن, خودستایی کردن, سخن اغراقامیز گفتن, رجز خواندن, قپی کردن

به رخ کشیدن: boast, flaunt 30
لاف زدن: brag, boast, yelp, gammon, brave, hector 0
بالیدن: flaunt, glory, grow, pride, boast, preen 0
خودستایی کردن: boast, vaunt 0
سخن اغراقامیز گفتن: boast 0
رجز خواندن: brag, boast 0
قپی کردن: boast, brag 0
_______________________
",[sound:TPO34/boasted.mp3]
T34,R,P1,commissions,/kəˈmɪʃənz/ - noun,Orders for works to be produced,سفارش‌ها,Some of the most luxurious books were specific commissions made at the order of a particular prince.,"کمیسیون ها
commissions
---
commission
noun
کمیسیون, هیئت, حق کمیسیون, ماموریت, حق العمل, حکم, انجام, فرمان, تصدی

کمیسیون: commission, committee 47
هیئت: panel, commission, staff, attitude, format 0
حق کمیسیون: commission 0
ماموریت: mission, assignment, commission, duty, errand, tour 0
حق العمل: premium, commission, brokerage 0
حکم: sentence, ruling, verdict, warrant, decree, rule 0
انجام: performance, implementation, implement, fulfillment, accomplishment, execution 0
فرمان: command, decree, order, steering wheel, edict, mandate 0
تصدی: tenure, incumbency, charge, chairmanship, authority, commission 0
_______________________
commission
verb
گماشتن, ماموریت دادن

گماشتن: appoint, assign, designate, charge, commission, instate 0
ماموریت دادن: commission, detail, mission 0
_______________________
",[sound:TPO34/commissions.mp3]
T34,R,P1,supplanted,/səˈplæntɪd/ - verb,Replaced,جایگزین کرد,It was several centuries before paper supplanted parchment for copies of the Koran.,"جایگزین کرد
supplanted
---
supplant
verb
از ریشه کندن, جای چیزی را گرفتن, جابجا شدن, جابجا کردن, تعویض کردن

از ریشه کندن: supplant, uproot 3
جای چیزی را گرفتن: supplant 0
جابجا شدن: supplant 0
جابجا کردن: replace, displace, dislocate, translocate, heave, reposit 0
تعویض کردن: replace, change, put, shift, substitute, supplant 0
_______________________
ریشه کن کننده",[sound:TPO34/supplanted.mp3]
T34,R,P1,conservative,/kənˈsɜːrvətɪv/ - adjective,Resistant to change,محافظه‌کار,Probably because of the conservative nature of religious art and its practitioners.,"محافظه کار
conservative
---
conservative
adjective
محافظه کار, پیرو سنت قدیم

محافظه کار: conservative, stuffy, standpat, old-fashioned, old-line, stick-in-the-mud 21
پیرو سنت قدیم: conservative 0
_______________________
conservative
noun
محافظه کار

محافظه کار: conservative, stick-in-the-mud 21
_______________________
محافظه کارپیرو سنت قدیم،قانون فقه:محافظه کار،روانشناسی:محافظه کار",[sound:TPO34/conservative.mp3]
T34,R,P1,practitioners,/prækˈtɪʃənərz/ - noun,"People actively engaged in an art, discipline, or profession",اهل فن,Probably because of the conservative nature of religious art and its practitioners.,"تمرین کنندگان
practitioners
---
practitioner
noun
شاغل, شاغل مقام طبابت یا وکالت

شاغل: practitioner 0
شاغل مقام طبابت یا وکالت: practitioner 0
_______________________
متخصصوکیل دست به کار، وکیلی که کار اصلیش وکالت باشد، وکیل حرفه ای، شاغل مقام طبابت یا وکالت",[sound:TPO34/practitioners.mp3]
T34,R,P1,spurred,/spɜːrd/ - verb,Stimulated or encouraged,تحریک کرد,The introduction of paper spurred a conceptual revolution.,"تحریک شد
spurred
---
spurred
adjective
مهمیزدار

مهمیزدار: spurred 0
_______________________
مهمیزدار، زنگ زده",[sound:TPO34/spurred.mp3]
T34,R,P1,in turn,/ɪn tɜːrn/ - phrase,As a result,به نوبه خود,This in turn allowed the easy transfer of artistic ideas and motifs over great distances.,"به نوبه خود
in turn
---
",[sound:TPO34/in_turn.mp3]
T34,R,P1,motifs,/moʊˈtiːfs/ - noun,Decorative designs or patterns,نقش‌ها,This in turn allowed the easy transfer of artistic ideas and motifs over great distances.,"نقوش
motifs
---
motif
noun
موتیف, اصل, مایه اصلی, موضوع, شکل عمده

موتیف: motif 51
اصل: origin, principle, axiom, maxim, element, point 2
مایه اصلی: motif 0
موضوع: subject, theme, issue, topic, matter, subject matter 0
شکل عمده: motif 0
_______________________
نقش و نگار، موتیف، موضوع، اصل، مایه اصلی، شکل عمده،معماری:مایه،شیمی:واحد تکراری",[sound:TPO34/motifs.mp3]
T34,R,P1,had long been,/hæd lɔːŋ bɪn/ - phrase,Had been for a long time,مدت‌ها بود که,Rounded styles of Arabic handwriting had long been used for correspondence and documents.,"مدت ها بود
had long been
---
",[sound:TPO34/had_long_been.mp3]
