T21,R,P1,harness,/ˈhɑːrnɪs/ - noun,To utilize; make use of,به‌کارگیری,Geothermal energy can be harnessed to drive electric generators and heat homes.,"مهار
harness
---
harness
verb
مهار کردن, تحت کنترل دراوردن, تهیه کردن, افسار زدن, مطیع کردن

مهار کردن: harness, restrain 1
تحت کنترل دراوردن: harness, curb, subject 0
تهیه کردن: cater, provide, furnish, process, purvey, harness 0
افسار زدن: harness 0
مطیع کردن: subdue, subjugate, subject, harness, reduce 0
_______________________
harness
noun
دهنه, افسار, تارکش, اشیاء, زین و برگ کردن

دهنه: bit, gap, harness, line, jet, muzzle 0
افسار: tether, bridle, halter, harness, rein, headstall 0
تارکش: harness 0
اشیاء: things, harness 0
زین و برگ کردن: harness 0
_______________________
پوشش کفش برفی، اماده کردن، یراق کردن یراق اسب متصل به ارابه، تونیک، بند شانه، یراق اسب، بند بسته، دهنه، تارکش، اشیاء، تهیه کردن، افسار زدن، زین وبرگ کردن، مهارکردن، مطیع کردن، تحت کنترل دراوردن،علوم مهندسی:قلاب،کامپیوتر:یک گروه از کابل های مجزا که به بسته شده اند،قانون فقه:حین انجام وظیفه،ورزش:طرز بستن طناب به بدن کوهنورد،علوم هوایی:نوارهایی که چتر باز و یا محموله را به چتر متصل میکند،علوم نظامی:دسته سیم،علوم دریایی:بند کتف",[sound:TPO21/harness.mp3]
T21,R,P1,reservoir,/ˈrezəˌvwɑr/ - noun,An underground region where heat is transferred by water; used geothermally,مخزن,Water circulated through heat reservoirs can warm residential and industrial spaces.,"مخزن
reservoir
---
reservoir
noun
مخزن, ذخیره, اب انبار, مخزن اب

مخزن: reservoir, tank, tank, repository, storage, pool 51
ذخیره: store, reserve, supply, stock, reservoir, accumulation 2
اب انبار: cistern, pool, reservoir, watering place 0
مخزن اب: cistern, reservoir 0
_______________________
تانک، خزانه، سرباز احتیاط یا ذخیره، اب انبار، ذخیره، مخزن اب،علوم مهندسی:انبار،عمران:مخزن،معماری:استخر،روانشناسی:خزانه،زیست شناسی:انبار،علوم هوایی:مخزن،علوم نظامی:روغن ذخیره توپ",[sound:TPO21/reservoir.mp3]
T21,R,P1,seep,/sip/ - verb,To leak or pass slowly through porous material,نشت کردن,Groundwater that seeps down through rock fractures helps transfer underground heat.,"تراوش کردن
seep
---
seep
noun
چکه, رسوخ, تراوش طبیعی

چکه: drip, leak, trickle, seep, drop, sprinkle 27
رسوخ: seepage, sink, seep, ooze, transfusion, transudation 0
تراوش طبیعی: seep 0
_______________________
seep
verb
چکه کردن, چکاندن, تراوش کردن

چکه کردن: seep, drip, plash 15
چکاندن: seep, distil, distill, instill, instil 5
تراوش کردن: bilge, ooze, exude, infiltrate, leak, seep 0
_______________________
تراوش طبیعی، رسوخ، تراوش کردن، از میان سوراخهای ریز نفوذ کردن، چکه کردن،علوم مهندسی:تراوش،زیست شناسی:نشت",[sound:TPO21/seep.mp3]
T21,R,P1,latter,/ˈlætər/ - adjective,Referring to the second of two things or persons mentioned,"آخرین, دومی","Iceland, mentioned in the latter part of the lecture, utilizes geothermal energy.","دومی
latter
---
latter
adjective
دومی, اخیر, آخر, بعدی, اخری, عقب تر, این یک

دومی: second, latter, t'other 11
اخیر: recent, last, latter, late 3
آخر: last, latter, ultimate 2
بعدی: subsequent, further, future, latter, ulterior, puisne 0
اخری: latter 0
عقب تر: latter, posterior 0
این یک: latter 0
_______________________
آخری، دومیعقب تر، اخیر",[sound:TPO21/latter.mp3]
T21,R,P1,molten,/ˈmoʊltən/ - adjective,Made liquid by heat; used to describe rock material in geothermal contexts,مذاب,Molten rock material heats water to generate geothermal energy.,"مذاب
molten
---
molten
adjective
گداخته, ذوب شده, ریخته, اب شده

گداخته: molten 4
ذوب شده: fused, molten 3
ریخته: molten, besprent 1
اب شده: molten 0
_______________________
گداخته، اب شده، ریخته، ریختگی، ذوب شده",[sound:TPO21/molten.mp3]
T21,R,P1,to meet about half the needs,/tu mit əˈbaʊt hæf ðə nidz/ - phrase,Sufficient to satisfy approximately 50% of the requirements.,کافی برای تامین حدود نصف نیازها,This facility was generating enough electricity to meet about half the needs of San Francisco.,"تا حدود نیمی از نیازها را برطرف کند
to meet about half the needs
---
",[sound:TPO21/to_meet_about_half_the_needs.mp3]
T21,R,P1,rift,/rɪft/ - noun,"A split or break in something, typically referring to geological features",شکاف زمینی,Rift valleys are significant for their geothermal activity.,"شکاف
rift
---
rift
noun
چاک, خراش, بریدگی, دریدگی

چاک: slash, scissor, cut, kerf, slot, rift 3
خراش: scratch, scrape, abrasion, scuff, graze, rift 0
بریدگی: cut, notch, kerf, scission, gash, rift 0
دریدگی: screed, abscission, laceration, rift 0
_______________________
rift
verb
چاک دادن, شکافتن, بریدن, برش دادن

چاک دادن: kerf, incise, rift, scotch, slash, slit 0
شکافتن: split, fission, cleave, rip, excise, rift 0
بریدن: cut, slice, sliver, carve, cut off, rift 0
برش دادن: cut out, cut, rift, section 0
_______________________
ترک مویین، خراش، بریدگی، شکاف دهنده، دریدگی، چاک دادن، شکافتن، بریدن، برش دادن،عمران:شکافهای ایجاد شده در سنگ،معماری:پارگی",[sound:TPO21/rift.mp3]
T21,R,P1,favorable,/ˈfeɪvərəbəl/ - adjective,Advantageous; offering good results,"مطلوب, مناسب",Favorable economic conditions are necessary for the extensive use of geothermal energy.,"مطلوب
favorable
---
favorable
adjective
مطلوب, مساعد, مناسب

مطلوب: desirable, favorable, desired, favorite, eligible, sought 100
مساعد: favorable, conducive, friendly, propitious, auspicious, fortunate 15
مناسب: suitable, appropriate, proper, convenient, adequate, fit 7
_______________________
مساعد، مطلوب",[sound:TPO21/favorable.mp3]
T21,R,P2,Nomad,ˈnoʊmæd,"A person who moves from place to place without a permanent home, typically to find fresh pasture for livestock",کوچ‌نشین,It forced the population to abandon the nomad's life and become sedentary.,"عشایر
Nomad
---
nomad
noun
خانه بدوش, صحرانشین, بدوی, چادر نشین, ایلیاتی

خانه بدوش: nomad, vagabond, wanderer 7
صحرانشین: nomad 1
بدوی: Bedouin, nomad 0
چادر نشین: nomad, tent dweller 0
ایلیاتی: nomad, tribesman 0
_______________________
nomad
adjective
کوچ گر

کوچ گر: nomad 0
_______________________
کوچ گر، بدوی، چادر نشین، ایلیاتی، خانه بدوش، صحرانشین",[sound:TPO21/Nomad.mp3]
T21,R,P2,Sedentary,ˈsɛdənˌteri,Settling in one place; not nomadic,غیرکوچ‌نشین، یکجانشین,Populations that had originally been nomadic developed a sedentary style of life.,"کم تحرک
Sedentary
---
sedentary
adjective
نشسته, غیر مهاجر, غیر متحرک, مقیم در یک جا

نشسته: sitting, sedentary, sejant, soapless 5
غیر مهاجر: sedentary 0
غیر متحرک: sedentary 0
مقیم در یک جا: sedentary 0
_______________________
بی حرکت، نشسته، غیر مهاجر، مقیم در یک جا، غیر متحرک،روانشناسی:نشسته،زیست شناسی:ناجنبا",[sound:TPO21/Sedentary.mp3]
