T24,R,P1,seep,/siːp/ - verb,"To flow or pass slowly through small openings or pores, typically of soil or rocks.",نفوذ کردن,"Water enters a lake from inflowing rivers, from underwater seeps and springs.","تراوش کردن
seep
---
seep
noun
چکه, رسوخ, تراوش طبیعی

چکه: drip, leak, trickle, seep, drop, sprinkle 27
رسوخ: seepage, sink, seep, ooze, transfusion, transudation 0
تراوش طبیعی: seep 0
_______________________
seep
verb
چکه کردن, چکاندن, تراوش کردن

چکه کردن: seep, drip, plash 15
چکاندن: seep, distil, distill, instill, instil 5
تراوش کردن: bilge, ooze, exude, infiltrate, leak, seep 0
_______________________
تراوش طبیعی، رسوخ، تراوش کردن، از میان سوراخهای ریز نفوذ کردن، چکه کردن،علوم مهندسی:تراوش،زیست شناسی:نشت",[sound:TPO24/seep.mp3]
T24,R,P1,spring,/sprɪŋ/ - noun,"A natural source of water from the ground, often forming a small stream or pool.",چشمه,"Water enters a lake from inflowing rivers, from underwater seeps and springs.","بهار
spring
---
spring
noun
بهار, فصل بهار, چشمه, فنر, حالت فنری, سر چشمه, جهش یا حرکت فنری, عین, جست و خیز, حالت ارتجاعی فنر

بهار: spring 88
فصل بهار: spring, springtime 4
چشمه: source, spring, fountain, well, mesh, fount 3
فنر: spring, coil, shock absorber, buffer 2
حالت فنری: spring 0
سر چشمه: hotbed, headwaters, source, fountain, derivation, spring 0
جهش یا حرکت فنری: spring 0
عین: essence, eye, original, source, fountain, spring 0
جست و خیز: frolic, caper, saltation, frisk, gambol, spring 0
حالت ارتجاعی فنر: spring 0
_______________________
spring
verb
پریدن, لی لی کردن, جهش کردن, جهیدن, قابل ارتجاع بودن, حالت فنری داشتن

پریدن: jump, vault, bounce, skip, fly, spring 0
لی لی کردن: hop, hip, skip, spring 0
جهش کردن: lunge, rebound, spout, spring, spurt 0
جهیدن: bound, spring 0
قابل ارتجاع بودن: spring 0
حالت فنری داشتن: spring 0
_______________________
بهارجستن، سرچشمه، انبرک، جست و خیز، حالت ارتجاعی فنر، پریدن، جهش کردن، جهیدن، قابل ارتجاع بودن، حالت فنری داشتن، ظاهر شدن،علوم مهندسی:فنری،عمران:چشمه آب،معماری:پاطاق،ورزش:پرش،علوم هوایی:فنر",[sound:TPO24/spring.mp3]
T24,R,P1,flow off,/floʊ ɒf/ - noun,The overflow of water from land or other surfaces.,جریان رویی,"Water enters a lake from inflowing rivers, from underwater seeps and springs, from overland flow off the surrounding land.","جاری شدن
flow off
---
",[sound:TPO24/flow_off.mp3]
T24,R,P1,soak,/soʊk/ - verb,To absorb or take in liquid through small openings or pores.,جذب شدن,"Water leaves a lake via outflowing rivers, by soaking into the bed of the lake, and by evaporation.","خیس کردن
soak
---
soak
verb
خیس خوردن, خیس کردن, خیساندن, غوطه ور ساختن, در اب فرو بردن, بوسیله مایع اشباع شدن, غوطه دادن, رسوخ کردن

خیس خوردن: soak, wet, get wet, sop, sodden 17
خیس کردن: wet, soak, drench, macerate, water, douse 4
خیساندن: soak, drench, macerate, damp, moisten, presoak 1
غوطه ور ساختن: soak, plunge, submerge, cause to dive, duck, submerse 0
در اب فرو بردن: soak, submerge 0
بوسیله مایع اشباع شدن: soak 0
غوطه دادن: dunk, immerse, immerse, soak, cause to dive, cause to duck 0
رسوخ کردن: perforate, pierce, soak, transpierce 0
_______________________
soak
noun
خیس خوری, میگسار

خیس خوری: drenching, drench, soak, soakage, soaking 0
میگسار: drunk, Bacchant, bibber, lush, soak, sod 0
_______________________
خیساندن، خیس کردنخیس خوردن، رسوخ کردن، به وسیله مایع اشباع شدن، غوطه دادن، در آب فرو بردن، عمل خیساندن، خیس خوری، غوطه وری، غسل،علوم مهندسی:خیساندن،معماری:نم زار",[sound:TPO24/soak.mp3]
T24,R,P1,discharges,/dɪsˈtʃɑrdʒ/ - noun,The volume of water that flows out of a stream or river into another body of water.,تخلیه,Discovering the inputs and outputs of rivers is a matter of measuring the discharges of every inflowing and outflowing stream and river.,"ترشحات
discharges
---
discharge
noun
تخلیه, ترشح, بده, انفصال, خلع, عزل

تخلیه: evacuation, discharge, depletion, disembarkation 50
ترشح: discharge, secretion, sprinkle, spatter, leakage, spray 5
بده: discharge, flow 0
انفصال: disjunction, separation, discharge, discontinuity, secession, extrusion 0
خلع: dethronement, discharge, deposal 0
عزل: dismissal, removal, deposal, discharge 0
_______________________
discharge
verb
خالی کردن, مرخص کردن, معزول کردن, درکردن, اداء کردن, ترشح کردن, منفصل کردن, خارج کردن

خالی کردن: empty, unload, discharge, vent, deplete, evacuate 0
مرخص کردن: discharge, license, release, assoil, dismiss, furlough 0
معزول کردن: eject, discharge, dismiss, recall 0
درکردن: loose, shoot, discharge 0
اداء کردن: discharge 0
ترشح کردن: secrete, spatter, discharge, plash, splash, splatter 0
منفصل کردن: dismiss, discharge, disconnect 0
خارج کردن: bring out, send out, expel, drive out, evict, emit 0
_______________________
",[sound:TPO24/discharges.mp3]
T24,R,P1,gain,/ɡeɪn/ - noun,"The amount of something acquired, especially an increase in amount.",افزایش,Then exchanges with the atmosphere are calculated by finding the difference between the gains from rain and the losses by evaporation.,"به دست آوردن
gain
---
gain
noun
افزایش, سود, منفعت, نفع, فایده, استفاده, حصول, بهره تقویت, صرفه, غرض

افزایش: increase, gain, increment, addition, growth, enhancement 34
سود: profit, benefit, interest, gain, advantage, dividend 3
منفعت: benefit, profit, advantage, gain, use 0
نفع: gain, profit 0
فایده: avail, advantage, use, usefulness, utility, gain 0
استفاده: use, usage, utilization, application, benefit, gain 0
حصول: attainment, reach, gain, acquisition, recovery, procuration 0
بهره تقویت: gain 0
صرفه: advantage, gain, behoof 0
غرض: purpose, intention, motive, prejudice, grudge, gain 0
_______________________
gain
verb
رسیدن, سود بردن, نائل شدن, بدست اوردن, پیدا کردن, نائل شدن به, فایده دیدن, فایده بردن, کسب کردن, بهبودی یافتن, زیاد شدن, تسخیر کردن, پیش رفتن

رسیدن: achieve, get, arrive, attain, come, gain 0
سود بردن: profit, gain, derive a benefit 0
نائل شدن: attain, reach, gain, accede, fetch up 0
بدست اوردن: get, obtain, gain, reap, procure, acquire 0
پیدا کردن: find, detect, discover, gain, acquire, earn 0
نائل شدن به: achieve, reach, gain 0
فایده دیدن: gain 0
فایده بردن: profit, benefit, gain, make a profit 0
کسب کردن: earn, gain, get 0
بهبودی یافتن: recover, recuperate, pick up, ameliorate, amend, gain 0
زیاد شدن: increase, augment, grow, gain, mount, proliferate 0
تسخیر کردن: conquer, gain, import, win 0
پیش رفتن: go forward, jut, proceed, precess, advance, gain 0
_______________________
دست یافتن، به دست آوردنتحصیل، منفعت، نفع، بهره، تقویت، حصول، صرفه، استفاده، افزایش، سود بردن، فایده بردن، پیدا کردن، کسب کردن، باز یافتن، نایل شدن، پیش رفتن، بهبودی یافتن، رسیدن، زیاد شدن،علوم مهندسی:بهره برداری،کامپیوتر:تقویت،الکترونیک:بهره،قانون فقه:بدست آوردن،روانشناسی:افزوده،بازرگانی:نفع،ورزش:جلو بردن توپ،علوم هوایی:بهره",[sound:TPO24/gain.mp3]
T24,R,P1,gauge,/ɡeɪdʒ/ - noun,An instrument for measuring or testing something.,سنج,"The inputs from rain, as measured (rather roughly) by rain gauges, and the losses by evaporation.","سنج
gauge
---
gauge
noun
اندازه, پیمانه, معیار, درجه, مقیاس, اندازه گیر, وسیله اندازهگیری, گرو, وثیقه, مصرف سنج

اندازه: size, measure, extent, measurement, gauge, scale 24
پیمانه: module, measure, gauge, modulus, bushel, yardstick 2
معیار: standard, criterion, scale, yardstick, test, gauge 0
درجه: degree, grade, rating, point, scale, gauge 0
مقیاس: scale, measure, gauge, yardstick, criterion, meter 0
اندازه گیر: meter, gage, gauge 0
وسیله اندازهگیری: meter, gauge, gage, metre 0
گرو: pawn, pledge, gage, stake, mortgage, gauge 0
وثیقه: security, pledge, guarantee, guaranty, surety, gauge 0
مصرف سنج: gauge, meter 0
_______________________
gauge
verb
اندازه گرفتن, پیمانه کردن, ازمایش کردن, گرو گذاشتن, شرط بستن

اندازه گرفتن: measure, gage, gauge, mete, span, stack up 0
پیمانه کردن: gauge, measure 0
ازمایش کردن: test, approve, assay, experiment, gauge, quiz 0
گرو گذاشتن: pledge, gage, gauge, pawn, mortgage, engage 0
شرط بستن: bet, gage, gauge 0
_______________________
سنجیدن، نمونه، گیج، درجه، مقیاس، معیار، ضخامت ورق فلزی یا قطر سیم و غیره، پیمانه کردن، ازمایش کردن، اندازه گیر، اندازه گرفتن،علوم مهندسی:معیار،عمران:اشل اندازه گیر،شیمی:اندازه گیر،ورزش:اندازه تفنگ،علوم هوایی:سنج،علوم نظامی:عقربه نشان دهنده",[sound:TPO24/gauge.mp3]
T24,R,P1,seepage,/ˈsɛpɪdʒ/ - noun,The slow movement of water through the pores in soil or rocks.,نفوذ آب,Measuring the actual amounts of groundwater seepage into the lake and out of the lake is a much more complicated matter than merely inferring their difference.,"تراوش
seepage
---
seepage
noun
نفوذ, رسوخ, چکه, مقدار رسوخ شده

نفوذ: influence, penetration, infiltration, permeation, authority, seepage 3
رسوخ: seepage, sink, seep, ooze, transfusion, transudation 0
چکه: drip, leak, trickle, seep, drop, seepage 0
مقدار رسوخ شده: seepage 0
_______________________
زه، نشست، چکه، نفوذ، مقدار رسوخ شده،معماری:فرورفت",[sound:TPO24/seepage.mp3]
T24,R,P1,"Once all this information has been gathered, it becomes possible to judge",/ˈwʌns ɑːl ðɪs ˌɪnfərˈmeɪʃən hæz bɪn ˈɡæðərd/ - phrase,After all necessary data has been collected.,پس از جمع آوری همه این اطلاعات,"Once all this information has been gathered, it becomes possible to judge.","پس از جمع آوری تمام این اطلاعات، قضاوت ممکن می شود
Once all this information has been gathered, it becomes possible to judge
---
",[sound:TPO24/Once_all_this_information_has_been_gathered_it_becomes_possible_to_judge.mp3]
T24,R,P1,"If the former ...; if the latter,","/ɪf ðə ˈfɔrmər ...; ɪf ðə ˈlætər,/ - phrase",Used to distinguish between two previously mentioned options or scenarios.,"اگر اولی ...; اگر دومی,","If the former are greater, the lake is a surface-water-dominated lake; if the latter, it is a seepage-dominated lake.","اگر سابق ...; 
If the former ...;
---
",[sound:TPO24/If_the_former__if_the_latter.mp3]
