T32,R,P1,spore,/spɔːr/ - noun,"A reproductive cell capable of developing into a new individual without fusion with another cell, typically found in fungi, algae, and some plants",هاگ,"The rate at which a site is colonized by plants depends on both the rate at which individual organisms (seeds, spores) arrive.","هاگ
spore
---
spore
noun
هاگ, بذر, تخم میکروب, تخم قارچ

هاگ: spore 5
بذر: seed, spawn, spore, sperm 0
تخم میکروب: spore 0
تخم قارچ: spore 0
_______________________
تخم میکروب، تخم قارچ، هاگ اوردن،زیست شناسی:هاگ",[sound:TPO32/spore.mp3]
T32,R,P1,immature,/ɪˈmætʃər/ - adjective,Not fully developed,نابالغ,"The rate at which a site is colonized by plants depends on both the rate at which individual organisms (seeds, immature or mature individuals) arrive.","نابالغ
immature
---
immature
adjective
نارس, نا بالغ, رشد نیافته, سبز, بی تجربه, نا بهنگام

نارس: premature, immature, unripe, green, raw, embryonic 37
نا بالغ: immature, underage, unfledged, unripe 1
رشد نیافته: immature 0
سبز: green, fresh, blooming, immature, viridescent, unripe 0
بی تجربه: naive, unskilled, immature, raw, unskillful, inexpert 0
نا بهنگام: untimely, premature, anachronistic, anachronous, immature, inopportune 0
_______________________
خام، نابالغناتمام، نیم ساخته، نارسیده، نارس، رشد نیافته، نابهنگام، بی تجربه،معماری:نارسیده،قانون فقه:نابالغ،روانشناسی:نارس",[sound:TPO32/immature.mp3]
T32,R,P1,plowed,/plaʊd/ - adjective,(Of a field) turned over and prepared for planting crops,شخم زده,"A fertile, plowed field is rapidly invaded by a large variety of weeds.","شخم زد
plowed
---
plow
verb
شخم زدن, شخم کردن, شیار کردن, باسختی جلو رفتن, برف روفتن, خیش زدن, خیش کشیدن

شخم زدن: plow, furrow, husband, plough 21
شخم کردن: plow, plough 0
شیار کردن: plow, list, plough 0
باسختی جلو رفتن: plow, plough 0
برف روفتن: plow, plough 0
خیش زدن: subsoil, cultivate, fallow, furrow, reclaim, till 0
خیش کشیدن: cultivate, fallow, furrow, reclaim, subsoil, till 0
_______________________
",[sound:TPO32/plowed.mp3]
T32,R,P1,construction site,/kənˈstrʌkʃən saɪt/ - noun,An area where buildings are being constructed,سایت ساخت و ساز,A neighboring construction site from which the soil has been compacted or removed.,"سایت ساخت و ساز
construction site
---
",[sound:TPO32/construction_site.mp3]
T32,R,P1,virtually,/ˈvɜːrtʃuəli/ - adverb,Almost entirely,تقریبا,The site may remain virtually free of vegetation for many months or even years.,"به صورت مجازی
virtually
---
تقریبا",[sound:TPO32/virtually.mp3]
T32,R,P1,invasion,/ɪnˈveɪʒən/ - noun,"The act of entering a place in large numbers, especially in a way that is harmful",هجوم,Both the rate of invasion and the rate of extinction vary greatly among different plant species.,"تهاجم
invasion
---
invasion
noun
تهاجم, هجوم, تعرض, تاخت و تاز, استیلاء

تهاجم: invasion, incursion, foray, inroad 51
هجوم: influx, invasion, offense, infestation, onset, throng 5
تعرض: offensive, harassment, attack, invasion, disturbance, remonstrance 0
تاخت و تاز: ravage, invasion, incursion, inroad, attack, raid 0
استیلاء: hegemony, subjection, ascendancy, ascendency, domination, invasion 0
_______________________
تجاوزاستیلاء، تاراج، تک یورش، تاخت و تاز، هجوم، تهاجم، استیلا، تعرض،قانون فقه:تهاجم،روانشناسی:تهاجم،علوم نظامی:تاخت و تاز",[sound:TPO32/invasion.mp3]
T32,R,P1,extinction,/ɪkˈstɪŋkʃən/ - noun,"The state or process of a species, family, or larger group being or becoming extinct",انقراض,Both the rate of invasion and the rate of extinction vary greatly among different plant species.,"انقراض
extinction
---
extinction
noun
انقراض, خاموشی, انهدام, اطفاء, خاموش سازی, اعدام, خمود

انقراض: extinction, overthrow 57
خاموشی: silence, extinction, blackout, quiescence, reticence, still 3
انهدام: destruction, demolition, devastation, extinction, subversion, stramash 0
اطفاء: extinction 0
خاموش سازی: extinction 0
اعدام: execution, hanging, gallows, extinction 0
خمود: pacification, assuagement, blackout, decrement, dying, extinction 0
_______________________
انقراضخاموشی، اطفا، خاموش سازی، اعدام، انهدام،علوم مهندسی:اطفا، خاموشی،روانشناسی:خاموش سازی،زیست شناسی:انقراض،علوم هوایی:کاهش نور",[sound:TPO32/extinction.mp3]
T32,R,P1,propagule,/ˈprɒpəˌɡjuːl/ - noun,"Any material that functions in propagating an organism to the next stage in its life cycle, such as a seed or spore",بذر و هاگ,"Pioneer species produce very large numbers of reproductive propagules (seeds, spores, and so on).","تبلیغ کنند
propagule
---
",[sound:TPO32/propagule.mp3]
T32,R,P1,dispersal,/dɪˈspɜːrsəl/ - noun,The action or process of distributing things or people over a wide area,پراکندگی,Pioneer species produce very large numbers of reproductive propagules and have an efficient means of dispersal.,"پراکندگی
dispersal
---
dispersal
noun
پراکندگی

پراکندگی: scattering, dispersion, dispersal, dissipation, diaspora, scissoring 30
_______________________
تفرقه، گسترش، پراکندگی،علوم نظامی:پراکنده سازی",[sound:TPO32/dispersal.mp3]
T32,R,P1,latter,/ˈlætər/ - adjective,Referring to the second of two things mentioned,دومی,"Many forest plants seem to exhibit the latter adaptation, and viable seeds of pioneer species can be found.","دومی
latter
---
latter
adjective
دومی, اخیر, آخر, بعدی, اخری, عقب تر, این یک

دومی: second, latter, t'other 11
اخیر: recent, last, latter, late 3
آخر: last, latter, ultimate 2
بعدی: subsequent, further, future, latter, ulterior, puisne 0
اخری: latter 0
عقب تر: latter, posterior 0
این یک: latter 0
_______________________
آخری، دومیعقب تر، اخیر",[sound:TPO32/latter.mp3]
