T32,R,P1,spore,/spɔːr/ - noun,"A reproductive cell capable of developing into a new individual without fusion with another cell, typically found in fungi, algae, and some plants",هاگ,"The rate at which a site is colonized by plants depends on both the rate at which individual organisms (seeds, spores) arrive."
T32,R,P1,immature,/ɪˈmætʃər/ - adjective,Not fully developed,نابالغ,"The rate at which a site is colonized by plants depends on both the rate at which individual organisms (seeds, immature or mature individuals) arrive."
T32,R,P1,plowed,/plaʊd/ - adjective,(Of a field) turned over and prepared for planting crops,شخم زده,"A fertile, plowed field is rapidly invaded by a large variety of weeds."
T32,R,P1,construction site,/kənˈstrʌkʃən saɪt/ - noun,An area where buildings are being constructed,سایت ساخت و ساز,A neighboring construction site from which the soil has been compacted or removed.
T32,R,P1,virtually,/ˈvɜːrtʃuəli/ - adverb,Almost entirely,تقریبا,The site may remain virtually free of vegetation for many months or even years.
T32,R,P1,invasion,/ɪnˈveɪʒən/ - noun,"The act of entering a place in large numbers, especially in a way that is harmful",هجوم,Both the rate of invasion and the rate of extinction vary greatly among different plant species.
T32,R,P1,extinction,/ɪkˈstɪŋkʃən/ - noun,"The state or process of a species, family, or larger group being or becoming extinct",انقراض,Both the rate of invasion and the rate of extinction vary greatly among different plant species.
T32,R,P1,propagule,/ˈprɒpəˌɡjuːl/ - noun,"Any material that functions in propagating an organism to the next stage in its life cycle, such as a seed or spore",بذر و هاگ,"Pioneer species produce very large numbers of reproductive propagules (seeds, spores, and so on)."
T32,R,P1,dispersal,/dɪˈspɜːrsəl/ - noun,The action or process of distributing things or people over a wide area,پراکندگی,Pioneer species produce very large numbers of reproductive propagules and have an efficient means of dispersal.
T32,R,P1,latter,/ˈlætər/ - adjective,Referring to the second of two things mentioned,دومی,"Many forest plants seem to exhibit the latter adaptation, and viable seeds of pioneer species can be found."
T32,R,P1,viable,/ˈvaɪəbl/ - adjective,Capable of working successfully; feasible,زنده و موفق,Nearly all the seeds that had germinated from this seed bank were viable.
T32,R,P1,fir,/fɜːr/ - noun,"An evergreen coniferous tree with upright cones and flat needle-shaped leaves, typically used for timber and as Christmas trees",درخت نراد,"As many as 1,125 viable seeds per square meter were found in a 100-year-old Douglas fir/western hemlock forest."
T32,R,P1,germinated,/ˈdʒɜːrmɪneɪtɪd/ - verb,Began to grow or develop,جوانه زده,Nearly all the seeds that had germinated from this seed bank were from pioneer species.
T32,R,P1,disturbance,/dɪˈstɜːrbəns/ - noun,The interruption of a settled and peaceful condition,آشفتگی,The rapid colonization of such sites after disturbance is in part a reflection of the large seed bank.
T32,R,P1,ameliorate,/əˈmiːliəˌreɪt/ - verb,To make something better or less severe,بهبود بخشیدن,There is no existing vegetation to ameliorate climatic extremes.
T32,R,P1,succession,/səkˈsɛʃən/ - noun,The process by which one plant or animal community replaces another in a particular habitat,توالی,Species succession in plant communities is dependent on events occurring at different stages in the life history of a species.
T32,R,P1,i.e.,/ˌaɪ ˈiː/ - abbreviation (adverb),That is; in other words,یعنی,"Species succession in plant communities, i.e., the temporal sequence of appearance and disappearance of species."
T32,R,P1,temporal,/ˈtɛmpərəl/ - adjective,Relating to time,زمانی,"Species succession in plant communities, i.e., the temporal sequence of appearance and disappearance of species."
T32,R,P1,subsequent stage,/ˈsʌbsɪkwənt steɪdʒ/ - noun phrase,The stage that follows immediately after the initial stage,مرحله بعدی,The community of the subsequent stage may consist of plants with similar survival rates but lower invasion rates.
T32,R,P2,displaced,/dɪsˈpleɪst/ - verb,Forced out of their usual or proper place,جابجا شده,The old ruling families were being displaced by an evolving centralized government.
T32,R,P2,evolving,/ɪˈvɑːlvɪŋ/ - adjective,Gradually developing,در حال تکامل,The old ruling families were being displaced by an evolving centralized government.
T32,R,P2,pensioned off,/ˈpɛnʃənd ɒf/ - verb phrase,Given a sum of money to live on,بازنشسته با حقوق,These families were pensioned off or simply had their revenues taken away.
T32,R,P2,a sum of money,/ə sʌm əv ˈmʌni/ - noun phrase,An amount of money,مبلغی پول,These families were pensioned off (given a sum of money to live on).
T32,R,P2,revenues,/ˈrɛvənuz/ - noun,"Income, especially when of an organization and of a substantial nature",درآمد,These families were pensioned off or simply had their revenues taken away.
T32,R,P2,enticed away,/ɛnˈtaɪst əˈweɪ/ - verb phrase,Attracted or tempted to go somewhere,وسوسه شده,Their sons were enticed away to schools for district officers.
T32,R,P2,district,/ˈdɪstrɪkt/ - noun,"An area of a country or city, especially one regarded as a distinct unit because of a particular characteristic",منطقه,Their sons were enticed away to schools for district officers.
T32,R,P2,faraway province,/ˈfɑːrəˌweɪ ˈprɑːvɪns/ - noun,A remote or distant administrative division of a country,استان دور,Their sons were posted in some faraway province.
T32,R,P2,disintegrated,/dɪsˈɪntɪˌɡreɪtɪd/ - verb,"Broken up into small parts, typically as the result of impact or decay",فروپاشی,The old patron-client relations simply disintegrated.
T32,R,P2,attendants,/əˈtɛndənts/ - noun,People employed to provide a service to the public in a particular place,خدمه,Local rulers could no longer protect their relatives and attendants in legal cases.
T32,R,P2,practice of,/ˈpræktɪs əv/ - noun phrase,"The customary, habitual, or expected procedure or way of doing something",عمل,The ending of the practice of forcing peasant farmers to work part-time for local rulers.
T32,R,P2,peasant,/ˈpɛzənt/ - noun,A poor smallholder or agricultural laborer of low social status,دهقان,The practice of forcing peasant farmers to work part-time for local rulers ended in 1905.
T32,R,P2,severed,/ˈsɛvərd/ - verb,Cut off,قطع شده,The old local ruling families were severed from their traditional social context.
T32,R,P2,census,/ˈsɛnsəs/ - noun,"An official count or survey, especially of a population",سرشماری,"According to the government’s first census of the rural population, there were about thirty thousand villages in Siam."
T32,R,P2,over the figure,/ˈoʊvər ðə ˈfɪɡjər/ - phrase,More than the number mentioned,بیش از عدد,This was probably a large increase over the figure even two or three decades earlier.
T32,R,P2,Bowring,/ˈbaʊrɪŋ/ - noun,"Refers to the Bowring Treaty, which opened Siam to international trade",باورن,The opening of the kingdom to the full force of international trade by the Bowring Treaty rapidly encouraged economic specialization.
T32,R,P2,Treaty,/ˈtriːti/ - noun,A formally concluded and ratified agreement between countries,معاهده,The Bowring Treaty rapidly encouraged economic specialization in the growing of rice.
T32,R,P2,portions,/ˈpɔːrʃənz/ - noun,Parts or shares of a whole,بخش‌ها,Mainly to feed the rice-deficient portions of Asia.
T32,R,P2,at the turn of the century,/æt ðə tɜrn əv ðə ˈsɛnʧəri/ - phrase,"At the beginning of a new century, typically referring to the transition from the 19th to the 20th century",در آغاز قرن,The average annual volume of rice exported from Siam grew significantly at the turn of the century.
T32,R,P2,adopt,/əˈdɑpt/ - verb,"Take up or start to use or follow (an idea, method, or course of action)",اتخاذ کردن,Peasant families decided to adopt more intensive methods of agriculture.
T32,R,P2,aristocracy,/ˌærəˈstɑːkrəsi/ - noun,"The highest class in certain societies, typically comprising people of noble birth holding hereditary titles and offices",اشرافیت,The ties that bound rural people to the aristocracy were greatly reduced.
T32,R,P2,elites,/ɪˈliːts/ - noun,A select group that is superior in terms of ability or qualities to the rest of a group or society,نخبگان,The ties that bound rural people to the aristocracy and local ruling elites were greatly reduced.
T32,R,P2,to in effect work,/tə ɪn ɪˈfɛkt wɜrk/ - phrase,To essentially engage in an activity,در واقع کار کردن,It made good sense to thousands of peasant families to in effect work full-time at growing rice for the marketplace.
T32,R,P2,bureaucrats,/ˈbjʊrəˌkræts/ - noun,Officials in a government department,بوروکرات‌ها,Villages became more vulnerable to arbitrary treatment by government bureaucrats.
T32,R,P2,in a sense,/ɪn ə sɛns/ - phrase,In one way or from one point of view,به نوعی,As government modernization in a sense caught up with what had been happening in the countryside.
T32,R,P2,caught up with what had been happening,/kɔt ʌp wɪð wʌt hæd bɪn ˈhæpənɪŋ/ - phrase,Reached the same level as the ongoing events,به آنچه در جریان بود رسید,Government modernization in a sense caught up with what had been happening in the countryside since the 1870s.
