T42,R,P1,interbreed,/ˌɪntərˈbriːd/ - verb,To breed or reproduce within the same species but different populations.,تلقیح نژادهای مختلف,Populations that interbreed can develop unique characteristics.,"آمیخته شدن
interbreed
---
interbreed
verb
اصلاح نژاد کردن, نژادهای مختلف را با هم پیوند کردن

اصلاح نژاد کردن: grade, interbreed 10
نژادهای مختلف را با هم پیوند کردن: interbreed 5
_______________________
نژادهای مختلف را با هم پیوند کردن، اصلاح نژاد کردن",[sound:TPO42/interbreed.mp3]
T42,R,P1,formidable,/ˈfɔːrmɪdəbl/ - adjective,Inspiring fear or respect through being impressively large or capable.,هراس‌انگیز,The mountain range forms a formidable barrier for the species.,"مهیب
formidable
---
formidable
adjective
نیرومند, دشوار, ترسناک, سهمگین, قوی, سخت, مهیب

نیرومند: strong, powerful, mighty, formidable, vigorous, potent 5
دشوار: difficult, hard, tough, arduous, formidable, uphill 2
ترسناک: scary, terrible, formidable, fearsome, grim, dire 0
سهمگین: formidable, horrible, horrific, hideous 0
قوی: strong, powerful, potent, heavy, bouncing, formidable 0
سخت: hard, difficult, tough, strict, rigid, formidable 0
مهیب: fearsome, terrible, formidable, gruesome, dreadful, horrible 0
_______________________
ترسناک، سخت، دشوار، نیرومند، قوی، سهمگین",[sound:TPO42/formidable.mp3]
T42,R,P1,hinder,/ˈhɪndər/ - verb,To obstruct or prevent progress.,مانع شدن,Winds did not hinder the spread of pollen.,"مانع شود
hinder
---
hinder
verb
مانع شدن, پاگیرشدن, بازمانده کردن, بتاخیر انداختن, منع کردن

مانع شدن: barricade, prevent, hamper, exclude, hinder, stop 0
پاگیرشدن: hinder 0
بازمانده کردن: hinder 0
بتاخیر انداختن: delay, hinder, prolong, prolongate, put over 0
منع کردن: prevent, ban, forbid, prohibit, withhold, hinder 0
_______________________
hinder
adjective
پسین, عقبی, واقع در عقب

پسین: subsequent, last, hindmost, hinder 0
عقبی: hind, back, posterior, trailing, hinder, rearward 0
واقع در عقب: hinder, postern 0
_______________________
بازداشتن، ممانعت کردن، جلوگیری از ضربه زدن حریف، پسین، عقبی، واقع در عقب، پشتی، عقب انداختن، پاگیرشدن، بازمانده کردن، مانع شدن، بتاخیر انداختن،قانون فقه:جلوگیری کردن،ورزش:مانع حریف شدن،علوم نظامی:جلوگیری کردن",[sound:TPO42/hinder.mp3]
T42,R,P1,antelope,/ˈæntəˌloʊp/ - noun,"A type of fast-moving, grass-eating animal found in parts of Africa and Asia.",بز کوهی,The antelope grazed in the vast desert.,"بز کوهی
antelope
---
antelope
noun
بز کوهی

بز کوهی: antelope, chamois, ibex, gazelle 41
_______________________
antelopes (،) pl.antelopeبزکوهی",[sound:TPO42/antelope.mp3]
T42,R,P1,squirrel,/ˈskwɜːrəl/ - noun,"A small rodent with a bushy tail, often found in trees.",سنجاب,The white-tailed antelope squirrel lives north of the canyon.,"سنجاب
squirrel
---
squirrel
noun
سنجاب, سنجاب یا خز موش, موش خرما

سنجاب: squirrel 57
سنجاب یا خز موش: squirrel 0
موش خرما: ferret, squirrel 0
_______________________
(ج.ش). موش خرما، سنجاب یا خز موش",[sound:TPO42/squirrel.mp3]
T42,R,P1,stray,/streɪ/ - verb,To move away from a group or from the correct course or place.,سرگردان شدن,Stray animals colonized the Galapagos Islands.,"سرگردان
stray
---
stray
noun
ولگرد, ولگردی, راه گذر, جانور بی صاحب

ولگرد: stray, tramp, vagabond, hooligan, rambler, larrikin 67
ولگردی: stray, vagrancy, tramp, profligacy, ramble, vagabondage 0
راه گذر: stray 0
جانور بی صاحب: stray 0
_______________________
stray
verb
منحرف شدن, سرگردان بودن, اواره کردن, سرگردان شدن, گمراه شدن

منحرف شدن: stray, deviate, swerve, digress, wander, extravagate 1
سرگردان بودن: wander, stray, become helpless, moon, peregrinate, traipse 0
اواره کردن: stray 0
سرگردان شدن: divagate, extravagate, rove, stray 0
گمراه شدن: err, pervert, stray 0
_______________________
stray
adjective
سر گردان

سر گردان: adrift, erratic, stray, wandering, runabout, astray 0
_______________________
سرگردان شدنولگردی، ولگرد، راه گذر، جانور بی صاحب، آواره شدن، منحرف شدن، گمراه شدن،الکترونیک:جریان همهمه گر،قانون فقه:ولگرد",[sound:TPO42/stray.mp3]
T42,R,P1,dispersions,/dɪˈspɜːrʒənz/ - noun,The action or process of distributing things over a wide area.,پراکندگی,The islands allowed occasional dispersions between species.,"پراکندگی ها
dispersions
---
dispersion
noun
پراکندگی, انتشار, تفرق, اوارگی, تجریهنور

پراکندگی: scattering, dispersion, dispersal, dissipation, diaspora, scissoring 100
انتشار: diffusion, publication, propagation, dissemination, issuance, dispersion 2
تفرق: scattering, dispersion 0
اوارگی: dispersion, tramp, vagrancy 0
تجریهنور: dispersion 0
_______________________
",[sound:TPO42/dispersions.mp3]
T42,R,P1,rode,/roʊd/ - verb,"Traveled on or along something, often by animal or vehicle.",سواری کردن,Seeds rode the ocean currents to the islands.,"سوار شد
rode
---
ride
verb
سوار شدن, سواری کردن, جماع کردن

سوار شدن: ride, mount, board, straddle, back, canter 8
سواری کردن: ride, canter, horse 0
جماع کردن: copulate, couple, ride 0
_______________________
گذشتهride",[sound:TPO42/rode.mp3]
T42,R,P1,descended,/dɪˈsendɪd/ - verb,Originated from a specific ancestor or source.,نازل شدن,The species descended from animals from the mainland.,"فرود آمد
descended
---
descend
verb
سرازیر شدن, پایین امدن, فرود امدن, نزول کردن, پیاده شدن, پایین رفتن, فروکش کردن

سرازیر شدن: slant, descend, slope, steepen, be turned upside down 0
پایین امدن: dip, descend, fall 0
فرود امدن: come down, alight, descend, ground, land, shore 0
نزول کردن: sink, come down, descend 0
پیاده شدن: disembark, land, alight, descend 0
پایین رفتن: go down, come down, descend 0
فروکش کردن: subside, ebb, come down, flow down, alight, descend 0
_______________________
زاده، ناشی",[sound:TPO42/descended.mp3]
T42,R,P1,beak,/biːk/ - noun,"The hard, pointed part of a bird’s mouth.",منقار,The finches differ in their beak type based on diet.,"منقار
beak
---
beak
noun
منقار, نوک, پوزه, دهنه لوله

منقار: beak, bill, pecker, neb, rostrum, gouge 48
نوک: tip, top, point, apex, head, beak 7
پوزه: muzzle, snout, nozzle, beak, rostrum, mug 2
دهنه لوله: beak 0
_______________________
منقارنوک، دهانه لوله، پوزه،علوم مهندسی:شاخ،علوم نظامی:منقار",[sound:TPO42/beak.mp3]
T42,R,P2,Cretaceous,/krɪˈteɪʃəs/ - adjective,Relating to the period around 145 to 66 million years ago when dinosaurs lived.,دوران کرتاسه,Dinosaurs became extinct at the end of the Cretaceous period.,"کرتاسه
Cretaceous
---
cretaceous
adjective
مربوط به گچ, دارای گچ فراوان, دوره زمین شناسی کرتاسه

مربوط به گچ: cretaceous 0
دارای گچ فراوان: cretaceous 0
دوره زمین شناسی کرتاسه: cretaceous 0
_______________________
مربوط به گچ، دارای گچ فراوان، دوره زمین شناسی کرتاسه",[sound:TPO42/Cretaceous.mp3]
T42,R,P2,constipation,/ˌkɒnstɪˈpeɪʃən/ - noun,A condition where bowel movements become difficult or infrequent.,یبوست,The theory that dinosaurs died from constipation was dismissed.,"یبوست
constipation
---
constipation
noun
یبوست

یبوست: constipation, irregularity 35
_______________________
یبوستقبض، خشکی،روانشناسی:یبوست،علوم نظامی:یبوست",[sound:TPO42/constipation.mp3]
T42,R,P2,allegedly,/əˈlɛdʒɪdli/ - adverb,Supposedly; believed to be true but not yet proven.,به‌صورت ادعایی,Mammals allegedly caused the extinction by eating dinosaur eggs.,"ظاهرا
allegedly
---
ظاهرا ...، می گویند ...به قول معروف، بنابه گفته بعضی، منتسب به",[sound:TPO42/allegedly.mp3]
T42,R,P2,move beyond the realm of,/muːv bɪˈjɒnd ðə rɛlm/ - phrase,To go further than speculation into more proven or substantial evidence.,فراتر رفتن از قلمرو,The theory couldn’t move beyond the realm of speculation.,"فراتر از قلمرو
move beyond the realm of
---
",[sound:TPO42/move_beyond_the_realm_of.mp3]
