T43,R,P1,Greek,/ɡriːk/ - noun,"Relating to Greece, its people, or their language",یونانی,Alexander led the Greek armies eastward.
T43,R,P1,civilization,/ˌsɪvələˈzeɪʃən/ - noun,"A complex society with cities, a government, and social classes",تمدن,The expansion of Greek civilization influenced the Middle East.
T43,R,P1,garrisons,/ˈɡærɪsənz/ - noun,Military posts where soldiers are stationed,پادگان‌ها,Towns were established as garrisons and centers for Greek influence.
T43,R,P1,diffusion,/dɪˈfjuːʒən/ - noun,"The spreading of something more widely, especially ideas or culture",انتشار,These cities helped in the diffusion of Greek language and culture.
T43,R,P1,spelled,/spɛld/ - verb,To mean or signify,به معنای,This internationalism spelled the end of the Greek city-state.
T43,R,P1,citizenry,/ˈsɪtɪzənri/ - noun,The inhabitants or citizens of a place,شهروندان,Most Greek city-states had a small citizenry.
T43,R,P1,agora,/ˈæɡərə/ - noun,An open marketplace in ancient Greece,بازار,The agora was a center for political assemblies.
T43,R,P1,assemblies,/əˈsɛmbliz/ - noun,"Gatherings or meetings, especially for decision-making",مجامع,The assemblies took place in the agora.
T43,R,P1,This implied that,/ðɪs ɪmˈplaɪd ðæt/ - phrase,This suggested or indicated that,این دلالت بر آن داشت,This implied that citizens had multiple roles in life and politics.
T43,R,P1,jack-of-all-trades,/dʒæk əv ɔːl treɪdz/ - phrase,A person who can do many different types of work,همه‌کاره,The citizens were seen as jack-of-all-trades.
T43,R,P1,multiplicity of interests,/ˌmʌltɪˈplɪsɪti ʌv ˈɪntrəsts/ - phrase,A variety or diversity of concerns or activities,تعدد علایق,"With the growth of cities, a multiplicity of interests emerged."
T43,R,P1,small-time,/ˈsmɔːl taɪm/ - adjective,Insignificant or unimportant,کوچک,The city-state was too small-time for the new commercial world.
T43,R,P1,invoking,/ɪnˈvoʊkɪŋ/ - verb,Calling upon or appealing to for help or support,استناد کردن,The rituals involved invoking protection from the gods.
T43,R,P1,prophecies,/ˈprɒfɪsiz/ - noun,Predictions or statements about future events,پیشگویی‌ها,The Greek religion included making prophecies.
T43,R,P1,code,/koʊd/ - noun,A set of rules or principles,کد,Greek religion was not tied to a code of behavior.
T43,R,P1,conscience,/ˈkɒnʃəns/ - noun,An inner sense of right and wrong,وجدان,Socrates proposed a morality based on individual conscience.
