T22,R,P1,deciduous,/dɪˈsɪdʒuəs/,"Trees that lose their leaves annually, in contrast to evergreens",برگریز,Spartina alterniflora is a deciduous plant native to the Atlantic coast.
T22,R,P1,perennial,/pəˈreniəl/,"Plants that live for more than two years, often regrowing each spring",چند ساله,Spartina alterniflora is a perennial grass.
T22,R,P1,native to some place,,Belonging naturally to a particular region or environment,بومی,Spartina alterniflora is native to the Atlantic coast.
T22,R,P1,marsh,/mɑrʃ/,"A wetland area dominated by water, plants, and often mud",مرداب,Spartina alterniflora thrives in marsh environments.
T22,R,P1,break down,,Decompose or cause to decompose through the action of bacteria and other organisms,تجزیه شدن,Bacteria in the marsh break down dead Spartina plants.
T22,R,P1,fiddler,/ˈfɪdlər/,"A type of small crab, named for males having one claw much larger than the other, resembling a fiddle",خرچنگ نوازنده,Fiddler crabs are common in marshes where Spartina grows.
T22,R,P1,snail,/sneɪl/,"A mollusk with a single, usually spirally coiled shell and a muscular foot, moves slowly",حلزون,Snails are often found in the moist soil of Spartina marshes.
T22,R,P1,redwing,/ˈredˌwɪŋ/,"A bird, typically the redwing blackbird, noted for the red patches on its wings",پرنده بال قرمز,Redwing blackbirds inhabit Spartina-dominated marshes.
T22,R,P1,sparrows,/ˈspæroʊz/,"Small, plump birds commonly found in many environments, often with brown or grey plumage",گنجشکان,Sparrows feed on insects in Spartina marshes.
T22,R,P1,offshore,/ˈɔfˌʃɔr/,Located or situated away from the coast; at sea,دور از ساحل,Spartina often washes offshore during high tides.
T22,R,P1,take root,,Begin to grow roots and establish firmly,ریشه دواندن,Spartina takes root easily in suitable marsh substrates.
T22,R,P1,germinate,/ˈdʒɜrməˌneɪt/,Begin to grow and put out shoots after a period of dormancy,جوانه زدن,Spartina seeds germinate in the moist substrates of marshes.
T22,R,P1,substrates,/ˈsʌbˌstreɪts/,"The base or material on or from which an organism lives, grows, or obtains its nourishment",بستر,"Spartina grows on various substrates, including sand and silt."
