T27,R,P1,escalation,/ˌɛskəˈleɪʃn/ - noun,A rapid increase or rise.,افزایش سریع,There was an escalation in the area occupied by permanent settlements around Uruk.,"تشدید
escalation
---
ماده یا عبارت تعدیل،بازرگانی:ماده ای در قرارداد که براساس ان قیمتهای قرارداد تعدیل میگردد،علوم نظامی:افزایش تدریجی شدت و وسعت میدان جنگ",[sound:TPO27/escalation.mp3]
T27,R,P1,notoriously,/noʊˈtɔːriəsli/ - adverb,Widely and unfavorably known.,به طور بدنام,"Population estimates are notoriously unreliable, complicating demographic studies of ancient cities like Uruk.","بدنام
notoriously
---
بطور انگشت نما، به رسوائی، اشکارا، بطور اشکار",[sound:TPO27/notoriously.mp3]
T27,R,P1,vast majority of,/væst məˈʤɔːrɪti əv/ - phrase,The large part or most of something.,اکثریت قاطع,The vast majority of Uruk's population remained involved in agriculture.,"اکثریت قریب به اتفاق
vast majority of
---
اکثریت قریب به اتفاق",[sound:TPO27/vast_majority_of.mp3]
T27,R,P1,utilitarian,/ˌjuː.tɪ.lɪˈter.i.ən/ - adjective,Designed to be useful or practical rather than attractive.,کاربردی,Utilitarian pottery was commonly produced during the Uruk period.,"سودمند
utilitarian
---
utilitarian
noun
سودمندگر, معتقد باصل اخلاقی سودمند گرایی

سودمندگر: utilitarian 11
معتقد باصل اخلاقی سودمند گرایی: utilitarian 0
_______________________
سودگرا، مطلوبیت چیزی بخاطرسودمندی ان، معتقد باصل اخلاقی سودمند گرایی، سودمندگرا،روانشناسی:سودگرایانه",[sound:TPO27/utilitarian.mp3]
T27,R,P1,pottery,/ˈpɑː.tə.ri/ - noun,Objects that are made out of clay by hand and then baked at high temperatures to make them hard.,سفالگری,Pottery remains a significant artifact for studying ancient civilizations.,"سفالگری
pottery
---
pottery
noun
سفالگری, کوزه گری, ظروف سفالین, کوزه گر خانه

سفالگری: pottery 11
کوزه گری: pottery 1
ظروف سفالین: pottery 0
کوزه گر خانه: pottery 0
_______________________
سفالگریکوزه گری، کوزه گر خانه، ظروف سفالین،علوم مهندسی:ظروف سفالی،معماری:سفالینه",[sound:TPO27/pottery.mp3]
T27,R,P1,mass production,/mæs prəˈdʌkʃən/ - noun,The production of large quantities of a standardized article by an automated mechanical process.,تولید انبوه,Mass production techniques were evident in the pottery styles of early urban centers.,"تولید انبوه
mass production
---
mass production
noun
بس فراوری, تولید بمقدار زیاد, تولید ماشینی

بس فراوری: overproduction, mass production
تولید بمقدار زیاد: mass production
تولید ماشینی: mass production
_______________________
بس فراوری، تولید بمقدار زیاد، تولید ماشینی،روانشناسی:تولید انبوه،بازرگانی:تولید انبوه",[sound:TPO27/mass_production.mp3]
T27,R,P1,beveled-rim,/ˈbev.əld rɪm/ - adjective,"Characterized by an edge that is not perpendicular to the faces of the piece, typically slanted.",لبه مورب,Beveled-rim bowls are distinctive artifacts from the Uruk period.,"لبه اریب
beveled-rim
---
معماری:پخ دار",[sound:TPO27/beveled-rim.mp3]
T27,R,P1,one of the most telling diagnostic finds,/wʌn ʌv ðə moʊst ˈtɛlɪŋ daɪəɡˈnɒstɪk faɪndz/ - phrase,Indicating a particularly significant or revealing discovery in a specific context.,یکی از مهمترین یافته‌های تشخیصی,Beveled-rim bowls are one of the most telling diagnostic finds in the study of Uruk-period sites.,"یکی از گویاترین یافته های تشخیصی
one of the most telling diagnostic finds
---
",[sound:TPO27/one_of_the_most_telling_diagnostic_finds.mp3]
T27,R,P1,of importance is the fact that,/ʌv ɪmˈpɔːrtəns ɪz ðə fækt ðæt/ - phrase,Emphasizing the significance of the following information.,اهمیت این واقعیت که,Of importance is the fact that these bowls were rapidly produced by specialists.,"مهم این واقعیت است که
of importance is the fact that
---
",[sound:TPO27/of_importance_is_the_fact_that.mp3]
T27,R,P1,artisans,/ˈɑːrtɪzən/ - noun,Skilled craft workers who make goods by hand.,صنعتگران,Artisans in Uruk specialized in various crafts beyond agriculture.,"صنعتگران
artisans
---
artisan
noun
صنعت گر, افزارمند, صنعت کار

صنعت گر: craftsman, artisan, artist 1
افزارمند: artisan, tradesman 0
صنعت کار: artisan, artificer 0
_______________________
ارباب حرف، افزار مندان،قانون فقه:صنعتگران",[sound:TPO27/artisans.mp3]
T27,R,P1,scooped up,/skuːpt ʌp/ - phrase,"To lift or move something, especially a fluid, with a scoop or as if with a scoop.",برداشته شده با کفگیر,Molten metal was scooped up from furnaces in ancient metalworking workshops.,"جمع شده است
scooped up
---
ملاقه زن",[sound:TPO27/scooped_up.mp3]
T27,R,P1,Mesopotamia,/ˌmesəpəˈteɪmiə/ - noun,"Historical region within the Tigris-Euphrates river system, known as one of the cradles of civilization.",بین النهرین,Mesopotamia is often studied for its early urban developments.,"بین النهرین
Mesopotamia
---
Mesopotamia
noun
بین النهرین

بین النهرین: Mesopotamia 53
_______________________
بین النهرین",[sound:TPO27/Mesopotamia.mp3]
T27,R,P1,faience,/faɪˈɑːns/ - noun,"Glazed ceramic ware, especially that of a type produced in France from the late 16th century.",سفال,Faience was used to create intricate decorative objects in ancient societies.,"فیانس
faience
---
معماری:بدل چینی",[sound:TPO27/faience.mp3]
T27,R,P1,stoneware,/ˈstoʊnˌwer/ - noun,A type of pottery that is fired at a high temperature and is nonporous and non-translucent.,سفال سنگی,Stoneware artifacts provide insights into the technological advancements of ancient potters.,"ظروف سنگی
stoneware
---
stoneware
noun
ظروف سفالین سنگ نما

ظروف سفالین سنگ نما: stoneware 8
_______________________
سرامیک، ظروف سفالین سنگ نما،معماری:سفالینه بسیار سخت",[sound:TPO27/stoneware.mp3]
T27,R,P1,appear in relief,/əˈpɪr ɪn rɪˈliːf/ - phrase,To stand out distinctly on the surface of something.,به صورت برجسته ظاهر شدن,Ancient seals were designed to appear in relief on soft clay.,"در تسکین ظاهر شود
appear in relief
---
",[sound:TPO27/appear_in_relief.mp3]
T27,R,P1,legible,/ˈlɛdʒɪbəl/ - adjective,(of handwriting or print) clear enough to read.,خوانا,The legible inscriptions on ancient tablets are crucial for understanding historical contexts.,"خوانا
legible
---
legible
adjective
خوانا, روشن

خوانا: legible, readable, scrutable 40
روشن: bright, light, on, explicit, vivid, legible 0
_______________________
خوانا، روشن",[sound:TPO27/legible.mp3]
T27,R,P1,relief,/rɪˈliːf/ - noun,"A method of molding, carving, or stamping in which the design stands out from the surface.",برجسته,The relief carvings on temple walls depict various mythological scenes.,"تسکین
relief
---
relief
noun
تسکین, کمک, راحتی, جبران, برجستگی, اعانه, ترمیم, فراغت, جانشین, حجاری برجسته, اسودگی, گره گشایی, ازادی, رفع نگرانی, خط بر جسته, بر جسته کاری, تشفی, اسایش خاطر, رسایی

تسکین: relief, sedation, alleviation, palliation, solace, placation 7
کمک: help, aid, assistance, helping, support, relief 4
راحتی: convenience, relief, easement 0
جبران: compensation, relief, recovery, amends, restitution, recompense 0
برجستگی: relief, prominence, salience, eminence, saliency, knob 0
اعانه: contribution, relief, subsidy, benefit, handout, bounty 0
ترمیم: restoration, recovery, relief, amendment 0
فراغت: leisure, leisure time, relief, rest, obviation, rescue 0
جانشین: successor, successor, substitute, deputy, surrogate, relief 0
حجاری برجسته: relief 0
اسودگی: relief, tranquility, convenience, comfort, ease, leisure 0
گره گشایی: relief 0
ازادی: freedom, release, liberty, independence, emancipation, relief 0
رفع نگرانی: relief 0
خط بر جسته: relief, stereometric line 0
بر جسته کاری: relievo, boss, fretwork, relief 0
تشفی: relief 0
اسایش خاطر: tranquility, relief, security, tranquillity 0
رسایی: distinctness, reach, range, relief 0
_______________________
relief
adjective
تسکینی

تسکینی: relief 0
_______________________
آرامش خاطرکم کردن، برجسته کاری، معافیت، رهایی، کاهش، آسودگی، راحتی، فراغت، آزادی، اعانه، کمک، امداد، رفع نگرانی، تسکین، حجاری برجسته، خط بر جسته، بر جسته کاری، ترمیم، آسایش خاطر، گره گشایی، جبران، جانشین، تسکینی، مرخصی، تعویض نگهبانی، عوارض زمین،علوم مهندسی:خلاص کردن،معماری:نقشه برداری عوارض زمین،بازرگانی:اعانه، امداد",[sound:TPO27/relief.mp3]
T27,R,P1,statuary in the round,/ˈstætʃʊˌɛri ɪn ðə raʊnd/ - phrase,Sculpture in which the figures are presented in complete three-dimensional form and are not attached to a flat background.,مجسمه‌سازی سه‌بعدی,Statuary in the round was prevalent in the artistic expressions of the late Uruk period.,"مجسمه در دور
statuary in the round
---
",[sound:TPO27/statuary_in_the_round.mp3]
T27,R,P1,seal,/siːl/ - noun,A device or substance that is used to join two things together so as to prevent them from coming apart or to prevent anything from passing between them.,مهر,Seals were used to secure and authenticate documents and goods.,"مهر و موم
seal
---
seal
noun
مهر, خاتم, نشان, سوگند ملایم, خوک ابی, گوساله ماهی, تضمین

مهر: seal, stamp, love, affection, signet, cachet 23
خاتم: seal, mosaic 1
نشان: show, mark, sign, marking, insignia, seal 1
سوگند ملایم: pledge, profession, sacrament, seal, vow 0
خوک ابی: seal 0
گوساله ماهی: seal 0
تضمین: assurance, warranty, security, guaranty, collateral, seal 0
_______________________
seal
verb
بستن, مهر و موم کردن, مهر زدن, مهر کردن, محکم چسباندن, صحه گذاشتن, درزگیری کردن, بتونه کاری کردن

بستن: close, shut, shut down, block, fasten, seal 1
مهر و موم کردن: stamp, seal, seal off 0
مهر زدن: stamp, imprint, seal, frank, impress, sigillate 0
مهر کردن: seal, signet 0
محکم چسباندن: seal 0
صحه گذاشتن: seal 0
درزگیری کردن: lute, seal 0
بتونه کاری کردن: caulk, calk, prime, putty, seal 0
_______________________
مهر و موم کردنآب بندی کردن، کاسه نمد، درپوش، بتونه، آب بندی، زهوار، خوک آبی، نشان، تضمین، مهر کردن، صحه گذاشتن، بستن، درزگیری کردن، مهر زدن، محکم چسباندن،علوم مهندسی:آب بند،معماری:هوابند آبی،قانون فقه:مهر زدن،زیست شناسی:فوک،بازرگانی:مهر و موم کردن،علوم نظامی:جاذم، محکم کردن،معماری:مهر کردن",[sound:TPO27/seal.mp3]
T27,R,P1,bullae,/ˈbʊliː/ - noun,Ancient clay envelope or container used to enclose documents sealed with a seal.,بولا,Bullae were used to encase administrative records.,"بولها
bullae
---
",[sound:TPO27/bullae.mp3]
T27,R,P1,bolt,/boʊlt/ - noun,"A bar or rod that when slid into a socket fastens a door, gate, etc.",قفل,Door bolts were often secured with intricate seals to ensure privacy and security.,"پیچ و مهره
bolt
---
bolt
noun
پیچ, توپ پارچه, سرند

پیچ: screw, bolt, twist, turn, twine, curve 92
توپ پارچه: bolt 0
سرند: screen, riddle, bolt, bolter, brattle, chaffer 0
_______________________
bolt
verb
از جا جستن, پیچاندن

از جا جستن: bolt 0
پیچاندن: contort, twist, wrest, turn, bolt, distort 0
_______________________
پیچ، متصل کردن، چفت کردنپیچ کردن، زبانه قفل، گلنگدن، توپ پارچه، از جا جستن، رها کردن، راست، به طور عمودی، مستقیما، ناگهان،علوم مهندسی:چفت،عمران:زبانه،معماری:پیچ،ورزش:فرار یا منحرف شدن اسب از مسیر، رول کوهنوردی، تیر کوتاه، سگی که شکار را از لانه بیرون می کشد،علوم هوایی:پیچ،علوم نظامی:چفت روایک،علوم دریایی:توپ پارچه",[sound:TPO27/bolt.mp3]
T27,R,P2,jigsaw,/ˈdʒɪɡˌsɔː/ - noun,"A puzzle consisting of pieces that fit together to form a picture, used here metaphorically.",پازل,The Earth's tectonic plates are like pieces of a giant jigsaw puzzle that fit closely together.,"اره منبت کاری اره مویی
jigsaw
---
jigsaw
noun
اره منبت کاری اره مویی

اره منبت کاری اره مویی: jigsaw 0
_______________________
مشکل، پیچیده، اره اهن بر، اره منبت کاری اره مویی،علوم نظامی:اره برقی",[sound:TPO27/jigsaw.mp3]
T27,R,P2,spreading ridges,/ˈspredɪŋ ˈrɪdʒɪz/ - noun,"Areas where tectonic plates are moving apart, allowing new seafloor to form.",زون‌های گسترش,Spreading ridges are places where the seafloor is continually being created as tectonic plates drift apart.,"برآمدگی های گسترده
spreading ridges
---
",[sound:TPO27/spreading_ridges.mp3]
T27,R,P2,subduction,/səbˈdʌkʃən/ - noun,The process by which one tectonic plate moves under another tectonic plate.,فرو بردن,Subduction zones are characterized by one plate plunging beneath another.,"فرورانش
subduction
---
",[sound:TPO27/subduction.mp3]
