T29,R,P1,handling,/ˈhændəlɪŋ/ - noun,"The action of touching, holding, or using with the hands.",استفاده با دست,The high quality of Roman pottery is very easy to appreciate when handling actual pieces of tableware.
T29,R,P1,tableware,/ˈteɪbəlˌwɛər/ - noun,"The dishes, utensils, and glassware used in setting a table for a meal.",ظروف غذاخوری,The high quality of Roman pottery is very easy to appreciate when handling actual pieces of tableware.
T29,R,P1,kitchenware,/ˈkɪtʃɪnˌwɛər/ - noun,"Utensils, cookware, and other items used in a kitchen.",ظروف آشپزخانه,The high quality of Roman pottery is very easy to appreciate when handling actual pieces of kitchenware.
T29,R,P1,throughout,/θruːˈaʊt/ - preposition,In every part of (a place or object).,در سراسر,The large jars used throughout the Mediterranean for the transport and storage of liquids.
T29,R,P1,to do justice to,/tə duː ˈdʒʌstɪs tuː/ - phrase,To represent someone or something accurately and fairly.,به حق عمل کردن,It is impossible to do justice to Roman wares on the page.
T29,R,P1,backed up,/bækt ʌp/ - phrasal verb,Supported or reinforced.,پشتیبانی شده,Even when words can be backed up by photographs and drawings.
T29,R,P1,inevitably,/ɪˈnɛvɪtəbli/ - adverb,As is certain to happen; unavoidably.,ناگزیر,Inevitably there are slight differences between individual vessels of the same design.
T29,R,P1,blemish,/ˈblɛmɪʃ/ - noun,A small mark or flaw which spoils the appearance of something.,لکه,Occasional minor blemishes (flaws).
T29,R,P1,what strikes the eye,/wɑt straɪks ði aɪ/ - phrase,What is most noticeable or remarkable.,آنچه چشم را می‌زند,What strikes the eye and the touch most immediately and most powerfully with Roman pottery is its consistent high quality.
T29,R,P1,touch most immediately,/tʌtʃ moʊst ɪˈmidiətli/ - phrase,The most immediate and noticeable physical sensation.,لمس به سرعت,What strikes the eye and the touch most immediately and most powerfully with Roman pottery is its consistent high quality.
T29,R,P1,sheer,/ʃɪr/ - adjective,Nothing other than; unmitigated.,مطلق,As impressive as the quality of Roman pottery is its sheer massive quantity.
T29,R,P1,invariably,/ɪnˈvɛriəbli/ - adverb,In every case or on every occasion; always.,همواره,"It is in the nature of the archaeological evidence, which is almost invariably only a sample of what once existed."
