T25,R,P1,extensive impact cratering,/ɪkˈstɛnsɪv ˈɪmpækt ˈkreɪtərɪŋ/ - noun,Formation of numerous craters due to meteoroid impacts over a wide area,گودال‌های برخوردی گسترده,The surface of Mars shows extensive impact cratering.
T25,R,P1,extent of impact cratering on their slopes,/ɪkˈstɛnt əv ˈɪmpækt ˈkreɪtərɪŋ ɑn ðɛr sloʊps/ - noun,The degree to which craters caused by impacts cover the slopes of volcanoes,میزان گودال‌های برخوردی در دامنه‌ها,Scientists estimate the age of Martian volcanoes based on the extent of impact cratering on their slopes.
T25,R,P1,bulge,/bʌldʒ/ - noun,A protruding part; a rounded swelling or hump,برآمدگی,The Tharsis bulge is an enormous geologic area near Mars’s equator.
T25,R,P1,measuring,/ˈmɛʒərɪŋ/ - verb,"Having a certain dimension, size, or quantity",اندازه‌گیری,"Olympus Mons, measuring some 700 kilometers in diameter at its base, is the largest volcano on Mars."
T25,R,P1,intermittently,/ˌɪntərˈmɪtəntli/ - adverb,Occurring at irregular intervals; not continuously or steadily,به طور متناوب,Some of the Martian volcanoes may still be intermittently active.
T25,R,P1,cratering,/ˈkreɪtərɪŋ/ - noun,The process of forming craters on a surface,گودال‌سازی,The Mariner spacecraft found that the surface of Mars is pitted with cratering formed by meteoroids.
T25,R,P1,pitted,/ˈpɪtɪd/ - adjective,Having small marks or holes caused by something striking a surface,حفره‌دار,"The surface of Mars, as well as that of its two moons, is pitted with impact craters."
T25,R,P1,obliterated,/əˈblɪtəˌreɪtɪd/ - verb,Destroyed completely; wiped out,محو شده,"On the Moon, ancient craters have been obliterated by meteoritic erosion."
T25,R,P1,ejecta,/ɪˈdʒɛktə/ - noun,Material that is thrown out as a result of a volcanic eruption or meteoroid impact,پرتابه,Martian craters are surrounded by ejecta that looks quite different from its lunar counterparts.
T25,R,P1,debris,/dəˈbri/ - noun,"Scattered fragments, typically of something wrecked or destroyed",آوار,"The ejecta surrounding the lunar crater is a mix of dust, soil, and boulders."
T25,R,P1,boulder,/ˈboʊldər/ - noun,"A large rock, typically one that has been worn smooth by erosion",تخته سنگ,"The debris included dust, soil, and large boulders."
T25,R,P1,distinct impression,/dɪˈstɪŋkt ɪmˈprɛʃən/ - noun,A clear and unmistakable perception or feeling,تصور واضح,The ejecta on Mars gives the distinct impression of a liquid that has splashed out of the crater.
T25,R,P1,permafrost,/ˈpɜrməˌfrɔst/ - noun,A thick subsurface layer of soil that remains frozen throughout the year,یخ‌زدگی دائمی,Geologists think that the fluidized ejecta indicates a layer of permafrost just below the surface.
T25,R,P2,resurgence,/rɪˈsɜːrdʒəns/ - noun,An increase or revival after a period of little activity,احیا,The late thirteenth century saw a resurgence of economic activity in northern Italian cities.
T25,R,P2,had taken over,/həd ˈteɪkən ˈoʊvər/ - verb,Had assumed control or dominance,به دست گرفتن کنترل,"By the seventeenth century, other European powers had taken over from the Italian cities."
T25,R,P2,intermediary,/ˌɪntərˈmiːdiˌɛri/ - adj,Acting as a mediator or agent between parties,واسطه,Venice lost its intermediary functions in the Adriatic Sea to direct trading.
T25,R,P2,row,/roʊ/ - verb,To propel a boat forward using oars,پارو زدن,Free citizens served compulsorily when called to row the galleys.
T25,R,P2,galley,/ˈɡæli/ - noun,A large ship propelled by oars,کشتی پارویی,Recruiting sailors to row the galleys was not a problem in the fifteenth century.
T25,R,P2,oar,/ɔr/ - noun,A long pole with a flat blade used to row or steer a boat,پارو,Galleys were large ships propelled by oars.
T25,R,P2,guild,/ɡɪld/ - noun,An association of craftsmen or merchants,صنف، انجمن,Guilds were required to provide rowers for the galleys.
T25,R,P2,were required to provide,/wɜr rɪˈkwaɪərd tə prəˈvaɪd/ - verb,Had an obligation to supply,موظف به تأمین بودند,Guilds were required to provide rowers for the galleys.
T25,R,P2,round-hulled,/raʊnd hʌld/ - adj,Ships with round hulls providing more cargo space,دارای بدنه گرد,The move to round-hulled ships reduced the demand for rowers.
T25,R,P2,proved to be a greater and greater problem,/pruːvd tə bi ə ˈɡreɪtər ənd ˈɡreɪtər ˈprɑːbləm/ - verb,Became increasingly problematic,به مشکلی بیشتر و بیشتر تبدیل شد,The shortage of crews proved to be a greater and greater problem.
T25,R,P2,maritime,/ˈmærɪˌtaɪm/ - adj,"Related to the sea, especially in relation to seafaring",دریایی,Venice appealed to its tradition of maritime greatness to solve the crew shortage.
