T26,R,P1,sought,/sɔt/ - verb (past tense of seek),Attempted or tried to obtain,جستجو کرد,Historians have sought to identify crucial elements in the rise of the Industrial Revolution.,"جستجو کرد
sought
---
sought
adjective
مطلوب

مطلوب: desirable, favorable, desired, favorite, eligible, sought 0
_______________________
گذشته و قسمت سومseek",[sound:TPO26/sought.mp3]
T26,R,P1,prominence,/ˈprɑmɪnəns/ - noun,Importance or significance,برجستگی,Energy problem was given prominence in the discussion of the Industrial Revolution.,"برجستگی
prominence
---
prominence
noun
برجستگی, برتری, علو, امتیاز, سده, پیش امدگی

برجستگی: relief, prominence, salience, eminence, saliency, knob 10
برتری: superiority, advantage, supremacy, excellence, preference, prominence 2
علو: eminence, elevation, magnanimity, loftiness, lordliness, prominence 0
امتیاز: score, concession, privilege, distinction, franchising, prominence 0
سده: century, centenary, centennial, sill, obstruction, prominence 0
پیش امدگی: gibbosity, jut, projection, prominence, protrusion 0
_______________________
برجستگی، امتیاز، پیشامدگی، برتری",[sound:TPO26/prominence.mp3]
T26,R,P1,draining,/ˈdreɪnɪŋ/ - verb (present participle),"Removing liquid, especially water, typically to make it usable or to prevent flooding",تخلیه,The steam engine helped in draining coal mines of groundwater.,"تخلیه
draining
---
drain
verb
کشیدن, اب کشیدن از, زیر اب زدن, زه کشی کردن

کشیدن: drag, draw, pull, stretch, drain, drawl 1
اب کشیدن از: drain 0
زیر اب زدن: drain 0
زه کشی کردن: canalize, drain 0
_______________________
",[sound:TPO26/draining.mp3]
T26,R,P1,sixtyfold,/ˈsɪkstifoʊld/ - adjective,Sixty times as much or as many,شصت برابر,Production of British cotton goods increased sixtyfold.,"شصت برابر
sixtyfold
---
",[sound:TPO26/sixtyfold.mp3]
T26,R,P1,seams,/siːmz/ - noun,"Joints between two parts, here specifically referring to layers or deposits of coal",درزها، لایه‌ها,Coal was mined from the ever-deeper seams found below the water table.,"درزها
seams
---
seam
noun
درز, شکاف, بخیه, درز لباس, خط اتصال, رگه نازک معدن

درز: seam, suture, gap, fissure, crevice, slit 56
شکاف: gap, split, slot, fracture, notch, crack 0
بخیه: suture, stitch, seam 0
درز لباس: seam 0
خط اتصال: jointing, joint, junction, interface, juncture, seam 0
رگه نازک معدن: seam 0
_______________________
seam
verb
دوختن, درز گرفتن, درز دادن, بهم پیوستن, بوسیله درزگیری بهم متصل کردن

دوختن: sew, suture, sew up, scallop, seam 0
درز گرفتن: caulk, calk, chink, seam, sew up 0
درز دادن: seam 0
بهم پیوستن: interlock, interconnect, bind, concrete, interlink, admix 0
بوسیله درزگیری بهم متصل کردن: seam 0
_______________________
",[sound:TPO26/seams.mp3]
T26,R,P1,water table,/ˈwɔːtər ˈteɪbəl/ - noun,The level below which the ground is saturated with water,سطح آب زیرزمینی,Steam-powered pumps drained water from coal seams below the water table.,"جدول آب
water table
---
water table
noun
سطح ایستای, سطح ابهای زیر زمین

سطح ایستای: water table
سطح ابهای زیر زمین: water table
_______________________
سطح ایستایی، سطح ایستای، سطح ابهای زیر زمین،عمران:سطح ایستائی اب،معماری:ابخوان سفره",[sound:TPO26/water_table.mp3]
T26,R,P1,thus in,/ðʌs ɪn/ - adverb,"Therefore, consequently",بنابراین,"Thus in the late 1700s, James Watt designed an efficient steam engine.","بنابراین در
thus in
---
",[sound:TPO26/thus_in.mp3]
T26,R,P1,steam-driven bellows,/ˈstim ˈdrɪvən ˈbɛloʊz/ - adjective,Bellows operated by steam power to increase the airflow for industrial processes,دمنده‌های محرکه بخار,Steam-driven bellows came into use for producing raw iron.,"دم های بخار
steam-driven bellows
---
",[sound:TPO26/steam-driven_bellows.mp3]
T26,R,P1,bellow,/ˈbɛloʊ/ - noun,"A device with an airbag that emits a stream of air, used typically in some types of furnaces",دم,Bellows were used to increase airflow and burn away impurities.,"زیر
bellow
---
bellow
verb
صدای شبیه نعره کردن, صدای گاو کردن, صدای غرش کردن, غریو کردن

صدای شبیه نعره کردن: bellow 0
صدای گاو کردن: bellow, low, moo 0
صدای غرش کردن: bellow 0
غریو کردن: bellow, boom 0
_______________________
صدای شبیه نعره کردن (مثل گاو)، صدای گاو کردن، صدای غرش کردن (مثل اسمان غرش وصدای توپ)، غریو کردن،علوم هوایی:فانوسک",[sound:TPO26/bellow.mp3]
T26,R,P1,Impurities,/ɪmˈpjʊrɪtiz/ - noun,Substances mixed in with a main element or material that are not wanted and reduce the purity,ناخالصی‌ها,"Impurities were burnt away with the use of coke, producing high-quality iron.","ناخالصی ها
Impurities
---
impurity
noun
کثافت, چرک, الودگی, نا پاکی

کثافت: dirt, filth, muck, impurity, pollution, contamination 0
چرک: pus, dirt, fester, smear, corruption, filth 0
الودگی: contamination, pollution, filth, impurity, purulence, soilage 0
نا پاکی: impurity, contamination, improbity, pollution 0
_______________________
الکترونیک:ناخالصیها",[sound:TPO26/Impurities.mp3]
