T38,R,P1,unaided eye,/ʌnˈeɪdɪd aɪ/ - noun,The eye without the help of any visual aids such as glasses or microscopes,چشم غیر مسلح,What looks to the unaided eye like a single star in the sky may be resolved as two stars with the help of a telescope.,"چشم غیرمسلح
unaided eye
---
",[sound:TPO38/unaided_eye.mp3]
T38,R,P1,resolved,/rɪˈzɑːlvd/ - verb,Shown clearly as separate,تشخیص داده شده,What looks to the unaided eye like a single star in the sky may be resolved as two stars with the help of a telescope.,"حل شد
resolved
---
resolved
adjective
مصمم

مصمم: determined, resolute, decided, resolved, intent, unflinching 0
_______________________
با عزم، دارای عزم ثابت، مصمم",[sound:TPO38/resolved.mp3]
T38,R,P1,organelles,/ɔːrɡəˈnɛlz/ - noun,Specialized structures within a living cell that perform distinct processes,اندامک‌ها,"However, cells, cellular organelles, and even molecules like DNA and protein are much larger than single atoms.","اندامک ها
organelles
---
",[sound:TPO38/organelles.mp3]
T38,R,P1,transmission,/trænzˈmɪʃən/ - noun,The act of sending something through or across something,انتقال,"The transmission electron microscope, on the other hand, is used to study the details of internal cell structure.","انتقال
transmission
---
transmission
noun
انتقال, ارسال, مخابره, عبور, سرایت, فرا فرستی, سخن پراکنی

انتقال: transfer, transition, transmission, transportation, conduction, shift 56
ارسال: transmission, forwarding, dispatch, transmittance, transmittal, consignment 1
مخابره: transmission, communication, dispatch, traffic, connection, contact 0
عبور: passing, pass, transmission, crossing, transit, passage 0
سرایت: transmission, contagion, infection, penetration, contagious influence, permeation 0
فرا فرستی: transmission 0
سخن پراکنی: broadcast, transmission 0
_______________________
انتقالارسال پیام، ارسال کردن، مخابره کردن، جعبه دنده، عبور، مخابره، مخابرات، ارسال، سرایت، اسبابی که به وسیله آن نیروی موتور اتومبیل به چرخها منتقل می شود، فرا فرستادن، سخن پراکنی،علوم مهندسی:ارسال،کامپیوتر:ارسال،شیمی:عبور،روانشناسی:انتقال،زیست شناسی:تراگسیل،علوم هوایی:فرافرستی،علوم نظامی:گیربکس",[sound:TPO38/transmission.mp3]
T38,R,P1,aims,/eɪmz/ - verb,"Directs or points a beam of light, electrons, etc.",هدف‌گیری می‌کند,"The transmission electron microscope aims an electron beam through a section, just as a light microscope aims a beam.","اهداف
aims
---
aim
noun
هدف, منظور, مقصود, جهت, مراد, مرام, حدس, گمان, رهبری, مقصد, عمد, راهنمایی, نشان

هدف: target, aim, goal, purpose, objective, object 88
منظور: purpose, end, intention, aim, objective, meaning 1
مقصود: purpose, intention, goal, aim, meaning, object 0
جهت: direction, orientation, sense, aim, sake, point 0
مراد: meaning, purpose, intention, wish, aim, desire 0
مرام: ideology, platform, aim, principles, intent, program 0
حدس: guess, conjecture, surmise, aim, supposal 0
گمان: doubt, thought, guess, opinion, conjecture, impression 0
رهبری: leadership, lead, direction, guidance, steer, headship 0
مقصد: destination, goal, aim 0
عمد: purpose, intent, intention, premeditation, animus, aforethought 0
راهنمایی: guidance, instruction, orientation, leadership, admonition, steerage 0
نشان: show, mark, sign, marking, insignia, clue 0
_______________________
aim
verb
رسیدن, دانستن, قراول رفتن, ارزیابی کردن, شمردن, نالي شدن, به نتیجه رسیدن, قصد داشتن, هدف گیری کردن, نشانه گرفتن

رسیدن: achieve, get, arrive, attain, come, gain 0
دانستن: know, learn, knew, have, con, account 0
قراول رفتن: aim, address, direct 0
ارزیابی کردن: evaluate, appraise, aim, rate 0
شمردن: enumerate, count, account, number, figure, tally 0
نالي شدن: aim 0
به نتیجه رسیدن: wrap up, aim, fetch up 0
قصد داشتن: intend, aim, mean, purpose 0
هدف گیری کردن: aim, target, dispart 0
نشانه گرفتن: aim, level 0
_______________________
اهداف",[sound:TPO38/aims.mp3]
T38,R,P1,chamber,/ˈtʃeɪmbər/ - noun,An enclosed space or cavity,محفظه,One problem with electron microscopes is that they cannot be used to study living specimens because the specimen must be held in a vacuum chamber.,"اتاقک
chamber
---
chamber
noun
اتاق, تالار, حجره, اتاق خواب, خوابگاه, خان, فشنگ خوریاخزانه, دفترکار, اپارتمان

اتاق: room, chamber 50
تالار: hall, chamber, salon, saloon, amphitheater, tolbooth 3
حجره: cell, chamber 0
اتاق خواب: chamber 0
خوابگاه: dormitory, dorm, bedroom, bed, bedchamber, chamber 0
خان: khan, chamber, inn, caravansary, thane, caravan-serai 0
فشنگ خوریاخزانه: chamber 0
دفترکار: chamber 0
اپارتمان: apartment, flat, tenement, chamber, partition, suite 0
_______________________
chamber
verb
در اطاق قرار دادن, جا دادن

در اطاق قرار دادن: chamber 0
جا دادن: accommodate, incorporate, house, embed, infix, chamber 0
_______________________
اتاق خوابخوابگاه، حجره، (درجمع) دفتر کار، آپارتمان، در اطاق قرار دادن، جا دادن،معماری:حفره،ورزش:خزانه فشنگ در اسلحه، خان (تفنگ)،علوم هوایی:محفظه،علوم نظامی:جان لوله، حفره",[sound:TPO38/chamber.mp3]
T38,R,P1,whirling,/ˈwɜːrlɪŋ/ - adjective,Moving rapidly around in a circular motion,چرخشی,"For a biologist studying a living process, such as the whirling movement of a bacterium, a light microscope might be better.","چرخیدن
whirling
---
whirl
verb
حرکت کردن, چرخیدن, چرخانیدن

حرکت کردن: move, whirl, waggle, depart, ambulate, proceed 6
چرخیدن: turn, spin, rotate, revolve, whirl, pivot 6
چرخانیدن: whirl 0
_______________________
علوم هوایی:نوسان شفت",[sound:TPO38/whirling.mp3]
T38,R,P2,population surge,/ˌpɑːpjəˈleɪʃən sɜrdʒ/ - noun,A rapid increase in the number of individuals in a population,افزایش جمعیت ناگهانی,"A rapid population surge continued throughout the 1940s, and high numbers have been sustained ever since.","افزایش جمعیت
population surge
---
",[sound:TPO38/population_surge.mp3]
T38,R,P2,sustained,/səˈsteɪnd/ - verb,Maintained at a certain rate or level,حفظ شده,"A rapid population surge continued throughout the 1940s, and high numbers have been sustained ever since.","پایدار
sustained
---
sustain
verb
نگه داشتن, تحمل کردن, تقویت کردن, متحمل شدن, حمایت کردن از

نگه داشتن: hold, maintain, retain, sustain, impound, preserve 0
تحمل کردن: tolerate, withstand, endure, sustain, stand, bear 0
تقویت کردن: reinforce, augment, amplify, bolster, amplify, fortify 0
متحمل شدن: suffer, endure, bear, support, sustain 0
حمایت کردن از: maintain, protect, assist, sustain, uphold, vindicate 0
_______________________
sustain:نگه داشتنثابت، تند، پایدار نگهداشتن، متحمل شدن، تحمل کردن، تقویت کردن، حمایت کردن،علوم نظامی:نگهداشتن، ادامه دادن",[sound:TPO38/sustained.mp3]
T38,R,P2,coastal marshes,/ˈkoʊstəl mɑːrʃɪz/ - noun,Wetland areas near coastlines that are flooded with saltwater or brackish water,باتلاق‌های ساحلی,"They have continued to expand into new habitats where they were once either rare or absent, such as coastal marshes.","باتلاق های ساحلی
coastal marshes
---
",[sound:TPO38/coastal_marshes.mp3]
