T27,R,P1,escalation,/ˌɛskəˈleɪʃn/ - noun,A rapid increase or rise.,افزایش سریع,There was an escalation in the area occupied by permanent settlements around Uruk.
T27,R,P1,notoriously,/noʊˈtɔːriəsli/ - adverb,Widely and unfavorably known.,به طور بدنام,"Population estimates are notoriously unreliable, complicating demographic studies of ancient cities like Uruk."
T27,R,P1,vast majority of,/væst məˈʤɔːrɪti əv/ - phrase,The large part or most of something.,اکثریت قاطع,The vast majority of Uruk's population remained involved in agriculture.
T27,R,P1,utilitarian,/ˌjuː.tɪ.lɪˈter.i.ən/ - adjective,Designed to be useful or practical rather than attractive.,کاربردی,Utilitarian pottery was commonly produced during the Uruk period.
T27,R,P1,pottery,/ˈpɑː.tə.ri/ - noun,Objects that are made out of clay by hand and then baked at high temperatures to make them hard.,سفالگری,Pottery remains a significant artifact for studying ancient civilizations.
T27,R,P1,mass production,/mæs prəˈdʌkʃən/ - noun,The production of large quantities of a standardized article by an automated mechanical process.,تولید انبوه,Mass production techniques were evident in the pottery styles of early urban centers.
T27,R,P1,beveled-rim,/ˈbev.əld rɪm/ - adjective,"Characterized by an edge that is not perpendicular to the faces of the piece, typically slanted.",لبه مورب,Beveled-rim bowls are distinctive artifacts from the Uruk period.
T27,R,P1,one of the most telling diagnostic finds,/wʌn ʌv ðə moʊst ˈtɛlɪŋ daɪəɡˈnɒstɪk faɪndz/ - phrase,Indicating a particularly significant or revealing discovery in a specific context.,یکی از مهمترین یافته‌های تشخیصی,Beveled-rim bowls are one of the most telling diagnostic finds in the study of Uruk-period sites.
T27,R,P1,of importance is the fact that,/ʌv ɪmˈpɔːrtəns ɪz ðə fækt ðæt/ - phrase,Emphasizing the significance of the following information.,اهمیت این واقعیت که,Of importance is the fact that these bowls were rapidly produced by specialists.
T27,R,P1,artisans,/ˈɑːrtɪzən/ - noun,Skilled craft workers who make goods by hand.,صنعتگران,Artisans in Uruk specialized in various crafts beyond agriculture.
T27,R,P1,scooped up,/skuːpt ʌp/ - phrase,"To lift or move something, especially a fluid, with a scoop or as if with a scoop.",برداشته شده با کفگیر,Molten metal was scooped up from furnaces in ancient metalworking workshops.
T27,R,P1,Mesopotamia,/ˌmesəpəˈteɪmiə/ - noun,"Historical region within the Tigris-Euphrates river system, known as one of the cradles of civilization.",بین النهرین,Mesopotamia is often studied for its early urban developments.
T27,R,P1,faience,/faɪˈɑːns/ - noun,"Glazed ceramic ware, especially that of a type produced in France from the late 16th century.",سفال,Faience was used to create intricate decorative objects in ancient societies.
T27,R,P1,stoneware,/ˈstoʊnˌwer/ - noun,A type of pottery that is fired at a high temperature and is nonporous and non-translucent.,سفال سنگی,Stoneware artifacts provide insights into the technological advancements of ancient potters.
T27,R,P1,appear in relief,/əˈpɪr ɪn rɪˈliːf/ - phrase,To stand out distinctly on the surface of something.,به صورت برجسته ظاهر شدن,Ancient seals were designed to appear in relief on soft clay.
T27,R,P1,legible,/ˈlɛdʒɪbəl/ - adjective,(of handwriting or print) clear enough to read.,خوانا,The legible inscriptions on ancient tablets are crucial for understanding historical contexts.
T27,R,P1,relief,/rɪˈliːf/ - noun,"A method of molding, carving, or stamping in which the design stands out from the surface.",برجسته,The relief carvings on temple walls depict various mythological scenes.
T27,R,P1,statuary in the round,/ˈstætʃʊˌɛri ɪn ðə raʊnd/ - phrase,Sculpture in which the figures are presented in complete three-dimensional form and are not attached to a flat background.,مجسمه‌سازی سه‌بعدی,Statuary in the round was prevalent in the artistic expressions of the late Uruk period.
