T39,R,P1,word-hoards,/wɜrd hɔrdz/ - noun,"Collections or repositories of words, typically large libraries or archives of texts.",گنجینه‌های واژگان,The first texts emerged from the great libraries and word-hoards of ancient lands.
T39,R,P1,damp,/dæmp/ - adjective,"Slightly wet, especially in a way that is unpleasant or unwanted.",مرطوب,The texts were written on damp clay tablets with a wedged stick.
T39,R,P1,wedged,/wɛdʒd/ - adjective,"Shaped like a wedge (a piece of wood, metal, etc. with a pointed edge used to split things apart).",گُوِه‌ای,The clay tablets were written with a wedged stick.
T39,R,P1,wedge,/wɛdʒ/ - noun,"A piece of material with a pointed edge, used for splitting or shaping objects.",گُوِه,"Since the Latin word for wedge is cunea, the texts are called cuneiform."
T39,R,P1,reckoned,/ˈrɛkənd/ - verb,Considered or regarded as.,به‌حساب آمد,Sun drying was probably reckoned enough to preserve the text.
T39,R,P1,scribes,/skraɪbz/ - noun,"People who copy or write documents, often for record-keeping purposes.",کاتبان,Babylonian scribes recorded the laws and kept other kinds of records.
T39,R,P1,conferred,/kənˈfɜrd/ - verb,"Granted or bestowed (something, especially a title, degree, benefit, or right).",اعطا شده,Knowledge conferred power.
T39,R,P1,dragon,/ˈdræɡən/ - noun,"A mythical creature, often depicted as a large, winged, fire-breathing reptile.",اژدها,"The symbol of Nabu, the god of scribes, is not a weapon or dragon but a cuneiform stick."
T39,R,P1,fearsome,/ˈfɪərsəm/ - adjective,Frightening or intimidating.,ترسناک,The cuneiform stick was considered more fearsome than a dragon.
T39,R,P1,stick,/stɪk/ - noun,"A thin piece of wood, typically long and narrow, used for writing or other purposes.",چوب,The cuneiform stick was used for writing on clay tablets.
T39,R,P1,Cuneiform,/ˈkjuː.nɪ.fɔːrm/ - noun,"A system of writing using wedge-shaped symbols, used in ancient Mesopotamia.",خط میخی,"Cuneiform writing lasted for some 3,000 years."
T39,R,P1,abound,/əˈbaʊnd/ - verb,Exist in large numbers or amounts.,فراوان هستند,"Cuneiform texts on science, astronomy, and medicine abound."
T39,R,P1,astoundingly,/əˈstaʊndɪŋli/ - adverb,In an extremely surprising or impressive manner.,به‌طور حیرت‌انگیزی,Some texts offer astoundingly precise data.
T39,R,P1,sighting of,/ˈsaɪtɪŋ ʌv/ - phrase,"The act of seeing or observing something, especially something unusual or rare.",رؤیت,One tablet records an early sighting of Halley’s Comet.
T39,R,P1,esoteric,/ˌɛsəˈtɛrɪk/ - adjective,Intended for or understood by only a small number of people with specialized knowledge or interest.,عرفانی، محرمانه,Some esoteric texts attempt to explain old Babylonian customs.
T39,R,P1,tar and gypsum,/tɑr ənd ˈdʒɪpsəm/ - phrase,"Substances used in ancient healing rituals; tar is a dark, thick, flammable liquid, and gypsum is a mineral.",قیر و گچ,The procedure for curing included rubbing tar and gypsum on the sick person’s door.
T39,R,P1,vast,/væst/ - adjective,"Very large in size, amount, or extent.",وسیع,The vast body of texts shows that scribes took pride in their work.
T39,R,P1,foremost,/ˈfɔːr.moʊst/ - adjective,"Most important, leading, or primary.",نخستین,"The foremost cuneiform text, the Epic of Gilgamesh, deals with humankind's attempts to conquer time."
T39,R,P1,sets out on,/sɛts aʊt ɑn/ - phrase,Begins a journey or task with a particular aim.,شروع به,Gilgamesh sets out on adventures that prefigure mythical heroes.
T39,R,P1,prefigure,/priːˈfɪɡjər/ - verb,To be an early indication or version of something.,پیشگویی کردن,Gilgamesh’s adventures prefigure mythical heroes of Greek legends.
T39,R,P1,mythical,/ˈmɪθɪkəl/ - adjective,Relating to or resembling myths; imaginary or not based on fact.,اسطوره‌ای,Gilgamesh prefigures mythical heroes such as Hercules.
T39,R,P1,ordeals,/ɔːrˈdiːlz/ - noun,"Difficult or painful experiences, tests, or trials.",آزمایشات سخت,His goal is not just to survive his ordeals but to make sense of this life.
T39,R,P1,substance,/ˈsʌbstəns/ - noun,A particular kind of matter with uniform properties.,ماده,The ancient Egyptians invented a new substance to write on—papyrus.
T39,R,P1,precursor,/priˈkɜr.sər/ - noun,A person or thing that comes before another of the same kind; a forerunner.,پیشرو,Papyrus was a precursor of paper.
T39,R,P1,sacred,/ˈseɪkrɪd/ - adjective,Connected with God (or the gods) or dedicated to a religious purpose.,مقدس,Hieroglyphics were considered sacred writing.
T39,R,P1,calligrapher,/kəˈlɪɡrəfər/ - noun,A person who is skilled in the art of beautiful handwriting.,خوشنویس,Egypt gave us the tradition of the scribe not just as an educated person but as an artist and calligrapher.
T39,R,P1,flowering reed,/ˈflaʊərɪŋ riːd/ - noun,"A plant symbol used in Egyptian hieroglyphics, representing the sound ""i"".",نی شکوفه‌دار,"Each symbol or glyph, like the flowering reed, was a tiny work of art."
T39,R,P1,owl,/aʊl/ - noun,"A bird symbol in Egyptian hieroglyphics, representing the sound ""m"".",جغد,"The owl symbol in hieroglyphics is pronounced ""m."""
T39,R,P1,quail chick,/kweɪl tʃɪk/ - noun,"A young quail bird symbol in Egyptian hieroglyphics, representing the sound ""w"".",جوجه بلدرچین,"The quail chick is another glyph representing the sound ""w""."
T39,R,P1,Manuscripts,/ˈmænjəˌskrɪpts/ - noun,"Handwritten texts or documents, especially those that are historical.",نسخ خطی,Manuscripts were compiled with an eye to the overall design.
T39,R,P1,compiled,/kəmˈpaɪld/ - verb,Gathered together from various sources into one document or collection.,گردآوری شده,Manuscripts were compiled with attention to the overall design.
T39,R,P1,shuffled,/ˈʃʌfəld/ - verb,Arranged or moved around in a different order.,جابه‌جا شده,The glyphs were sometimes shuffled to make the text more pleasing to the eye.
T39,R,P1,regard,/rɪˈɡɑrd/ - noun,Consideration or attention towards something.,توجه,Glyphs were shuffled with little regard for sound or sense.
T39,R,P2,landmass,/ˈlændˌmæs/ - noun,A large continuous area of land.,توده‌ی خشکی,Gondwanaland was a giant landmass that broke up millions of years ago.
T39,R,P2,seals,/siːlz/ - noun,"Aquatic mammals with flippers, part of the pinniped family.",فک‌ها,Seals were one of the few mammals in New Zealand before human arrival.
T39,R,P2,swam,/swæm/ - verb,"Moved through water by using limbs, fins, or tail.",شنا کرد,"Bats flew there, and seals swam there when New Zealand became isolated."
T39,R,P2,carcasses,/ˈkɑrkəsɪz/ - noun,Dead bodies of animals.,لاشه‌ها,"Moa are known from a diverse array of remains, including eggshells and carcasses."
T39,R,P2,customarily,/ˈkʌstəmɛrɪli/ - adverb,Usually; in a way that is typical or traditional.,به‌طور معمول,Moa occupied ecological niches customarily filled by large mammalian herbivores.
T39,R,P2,worked in concert to account for,/wɜrkt ɪn ˈkɑnsɜrt tu əˈkaʊnt fɔr/ - phrase,Acted together or in combination to explain something.,به‌طور مشترک عمل کردند تا توضیح دهند,Different factors worked in concert to account for the abrupt disappearance of moa.
T39,R,P2,abrupt,/əˈbrʌpt/ - adjective,Sudden and unexpected.,ناگهانی,The abrupt disappearance of the moa was due to multiple factors.
T39,R,P2,shrubland,/ˈʃrʌblænd/ - noun,An area of land where shrubs are the dominant vegetation.,بوته‌زار,Forest and shrubland burning reduced the habitat of many moa species.
T39,R,P2,railway cars,/ˈreɪlweɪ kɑrz/ - noun,Vehicles used for carrying goods or passengers on a railway.,واگن‌های راه‌آهن,"At one excavated Maori site, moa remains filled six railway cars."
T39,R,P2,societal,/səˈsaɪətl/ - adjective,Relating to society or social relations.,اجتماعی,There was a societal transition in Maori culture after the overexploitation of moa.
T39,R,P2,overexploitation,/ˌoʊvərˌɛksplɔɪˈteɪʃən/ - noun,The excessive use or exploitation of resources.,بهره‌برداری بیش از حد,The Maori's overexploitation of moa led to their population decline.
T39,R,P2,inadvertently,/ˌɪnədˈvɜrtəntli/ - adverb,Without intention; accidentally.,به‌طور غیرعمدی,The Maori may have inadvertently brought pests that contributed to the eradication of moa.
T39,R,P2,fowls,/faʊlz/ - noun,"Birds, especially those domesticated for food.",پرندگان اهلی,Pests and diseases in fowls may have crossed over to eradicate moa populations.
T39,R,P2,eradicate,/ɪˈrædɪkeɪt/ - verb,To destroy completely; put an end to.,ریشه‌کن کردن,Diseases may have eradicated moa populations.
T39,R,P2,speculative,/ˈspɛkjəˌleɪtɪv/ - adjective,Based on conjecture rather than knowledge; uncertain.,فرضی، گمانه‌زنی,The possible role of disease in moa extinction remains speculative.
T39,R,P2,demise,/dɪˈmaɪz/ - noun,Death or the end of existence or activity of something.,مرگ، زوال,The demise of moa raises issues on the vulnerability of species to human-caused changes.
T39,R,P3,logging,/ˈlɔːɡɪŋ/ - noun,The activity or business of cutting down trees for timber.,جنگل‌بری,Logging often turns a forest into something approximating a huge pile of kindling.
T39,R,P3,approximating,/əˈprɒksɪmeɪtɪŋ/ - verb,Resembling or coming close to something in appearance or function.,شبیه به,"The logged forest may remain covered with branches and treetops, approximating a pile of kindling."
