T39,R,P1,word-hoards,/wɜrd hɔrdz/ - noun,"Collections or repositories of words, typically large libraries or archives of texts.",گنجینه‌های واژگان,The first texts emerged from the great libraries and word-hoards of ancient lands.,"کلمات انباشته شده
word-hoards
---
word hoard
noun
لغت نامه

لغت نامه: lexicon, word hoard
_______________________
",[sound:TPO39/word-hoards.mp3]
T39,R,P1,damp,/dæmp/ - adjective,"Slightly wet, especially in a way that is unpleasant or unwanted.",مرطوب,The texts were written on damp clay tablets with a wedged stick.,"مرطوب
damp
---
damp
noun
رطوبت

رطوبت: moisture, humidity, wet, dampness, damp, spit 6
_______________________
damp
adjective
نمناک

نمناک: damp, moist, humid, dabby, hydrous, wettish 1
_______________________
damp
verb
مرطوب کردن, دلمرده کردن, حالت خفقان پیدا کردن, مرطوب ساختن, خیساندن, خیس کردن

مرطوب کردن: moisten, wet, damp, moist 0
دلمرده کردن: damp 0
حالت خفقان پیدا کردن: damp 0
مرطوب ساختن: humidify, damp 0
خیساندن: soak, drench, macerate, damp, moisten, presoak 0
خیس کردن: wet, soak, drench, macerate, water, damp 0
_______________________
نمناکنم کردن، نمدار، نم، رطوبت، دلمرده کردن، حالت خفقان پیدا کردن، مرطوب ساختن، استهلاک، کاهش، مستهلک کردن،علوم مهندسی:میرا شدن،علوم هوایی:خفه کردن،علوم نظامی:خیس کردن مرطوب کردن",[sound:TPO39/damp.mp3]
T39,R,P1,wedged,/wɛdʒd/ - adjective,"Shaped like a wedge (a piece of wood, metal, etc. with a pointed edge used to split things apart).",گُوِه‌ای,The clay tablets were written with a wedged stick.,"گوه شده
wedged
---
wedge
verb
با گوه نگاه داشتن, با گوه شکافتن, از هم جدا کردن

با گوه نگاه داشتن: wedge 0
با گوه شکافتن: wedge 0
از هم جدا کردن: disarticulate, scatter, split, wedge 0
_______________________
",[sound:TPO39/wedged.mp3]
T39,R,P1,wedge,/wɛdʒ/ - noun,"A piece of material with a pointed edge, used for splitting or shaping objects.",گُوِه,"Since the Latin word for wedge is cunea, the texts are called cuneiform.","گوه
wedge
---
wedge
noun
گوه, قلم, براز, غازه

گوه: wedge, cleat, slice, chock, gad, gib 86
قلم: pen, stylus, style, wedge, shaft 0
براز: wedge, fid, ordure 0
غازه: rouge, wedge 0
_______________________
wedge
verb
با گوه نگاه داشتن, با گوه شکافتن, از هم جدا کردن

با گوه نگاه داشتن: wedge 0
با گوه شکافتن: wedge 0
از هم جدا کردن: disarticulate, scatter, split, wedge 0
_______________________
کشو، تیغه، اچار سه گوش، شکاف ارایش مثلث، گاوه کولاس، گوه(goveh)، باگوه نگاه داشتن، با گوه شکافتن، از هم جدا کردن،علوم مهندسی:گووه،معماری:گاوه،ورزش:چوب اهنی ویژه ضربه برشی، گوه چوبی بسختی راندن، گوه پیاده ای شطرنج،علوم نظامی:اسکنه کولاس قائم",[sound:TPO39/wedge.mp3]
T39,R,P1,reckoned,/ˈrɛkənd/ - verb,Considered or regarded as.,به‌حساب آمد,Sun drying was probably reckoned enough to preserve the text.,"محاسبه کرد
reckoned
---
reckon
verb
روی چیزی حساب کردن, حساب پس دادن, فرض کردن, عقیده داشتن, خیال کردن, شمردن, محسوب داشتن, گمان کردن

روی چیزی حساب کردن: reckon 11
حساب پس دادن: account, reckon 0
فرض کردن: assume, presume, adjudge, consider, suppose, deem 0
عقیده داشتن: opine, have an opinion, believe, deem, presume, reckon 0
خیال کردن: deem, guess, reckon, suppose, think 0
شمردن: enumerate, count, account, number, figure, tally 0
محسوب داشتن: enumerate, reckon 0
گمان کردن: reckon, suppose, suspect, think 0
_______________________
",[sound:TPO39/reckoned.mp3]
T39,R,P1,scribes,/skraɪbz/ - noun,"People who copy or write documents, often for record-keeping purposes.",کاتبان,Babylonian scribes recorded the laws and kept other kinds of records.,"کاتبان
scribes
---
scribe
noun
کاتب نسخه های خطی, منشی, محرر

کاتب نسخه های خطی: scribe 2
منشی: secretary, clerk, scribe, amanuensis, penman, pen-pusher 1
محرر: scrivener, amanuensis, chirographist, editor, scribe 0
_______________________
scribe
verb
کتابت کردن, حکاکی کردن

کتابت کردن: scribe 0
حکاکی کردن: engrave, inscribe, scribe 0
_______________________
",[sound:TPO39/scribes.mp3]
T39,R,P1,conferred,/kənˈfɜrd/ - verb,"Granted or bestowed (something, especially a title, degree, benefit, or right).",اعطا شده,Knowledge conferred power.,"اعطا شد
conferred
---
confer
verb
مشورت کردن, همرایزنی کردن, اعطاء کردن, تفویض کردن, عطاء کردن

مشورت کردن: consult, confer 0
همرایزنی کردن: confer 0
اعطاء کردن: admit, allow, confer 0
تفویض کردن: abdicate, confer, devolve, resign, vouchsafe 0
عطاء کردن: bestow, confer, give, grant 0
_______________________
(conferee)مشاوره کننده، همرایزن",[sound:TPO39/conferred.mp3]
T39,R,P1,dragon,/ˈdræɡən/ - noun,"A mythical creature, often depicted as a large, winged, fire-breathing reptile.",اژدها,"The symbol of Nabu, the god of scribes, is not a weapon or dragon but a cuneiform stick.","اژدها
dragon
---
dragon
noun
اژدها, منظومه دراکو

اژدها: dragon, python 62
منظومه دراکو: dragon 0
_______________________
گردان سوار اسبی، اژدها، (نج). منظومه دراکو،ورزش:قایق مسابقه ای 3 نفره،علوم نظامی:موشک دراگون",[sound:TPO39/dragon.mp3]
T39,R,P1,fearsome,/ˈfɪərsəm/ - adjective,Frightening or intimidating.,ترسناک,The cuneiform stick was considered more fearsome than a dragon.,"ترسناک
fearsome
---
fearsome
adjective
مهیب, ترسناک, ژیان

مهیب: fearsome, terrible, formidable, gruesome, dreadful, horrible 43
ترسناک: scary, terrible, formidable, fearsome, grim, dire 16
ژیان: fearsome, ferocious, ravening, fearful, frightful, ghastly 6
_______________________
ترسناک، مهیب",[sound:TPO39/fearsome.mp3]
T39,R,P1,stick,/stɪk/ - noun,"A thin piece of wood, typically long and narrow, used for writing or other purposes.",چوب,The cuneiform stick was used for writing on clay tablets.,"چوب
stick
---
stick
noun
چوب, چماق, عصا, چوب دستی, شلاق, چسبناک, چسبندگی, تاخیر, وقفه, وضع, پیچ درکار, باهو

چوب: wood, stick, timber, bat, rod, shaft 46
چماق: club, stick, cudgel, bat, bludgeon, mace 0
عصا: cane, stick, wand, rod, walking stick, baton 0
چوب دستی: rattan, stick, walking stick, billy, cane, staddle 0
شلاق: whip, lash, stick, whiplash, horsewhip, scourge 0
چسبناک: viscose, stickiness, stick, goo, slab 0
چسبندگی: cohesion, adherence, stick, tenacity, pastiness 0
تاخیر: delay, lag, retardation, reprieve, deferment, stick 0
وقفه: break, pause, interval, hiatus, standstill, stick 0
وضع: situation, status, position, disposition, imposition, stick 0
پیچ درکار: stick 0
باهو: doorjamb, doorpost, stick 0
_______________________
stick
verb
چسبیدن, چسباندن, بهم پیوستن, فرو بردن, بستن, گیر کردن, گیر افتادن, سوراخ کردن, نصب کردن, الصاق کردن, تحمل کردن, تردید کردن, چسبناک کردن

چسبیدن: stick, adhere, hold, cohere, inhere, pester 0
چسباندن: paste, attach, glue, stick, bind, fasten 0
بهم پیوستن: interlock, interconnect, bind, concrete, interlink, stick 0
فرو بردن: plunge, immerse, stab, dig in, swallow, stick 0
بستن: close, shut, shut down, block, fasten, stick 0
گیر کردن: falter, foul, stammer, stick, stymie 0
گیر افتادن: pin, stick, strand, tangle 0
سوراخ کردن: puncture, delve, pierce, pierce, dig a hole, stick 0
نصب کردن: install, mount, erect, set up, fix, stick 0
الصاق کردن: attach, stick 0
تحمل کردن: tolerate, withstand, endure, sustain, stand, stick 0
تردید کردن: doubt, stick, totter 0
چسبناک کردن: lime, stick 0
_______________________
چسباندنچوب بازی هاکی، چسبیدن، فرورفتن، گیر کردن، گیر افتادن، سوراخ کردن، نصب کردن، الصاق کردن، چوب، عصا، چماق، وضع، چسبندگی، چسبناک، الصاق، تاخیر، پیچ در کار، تحمل کردن، چسباندن، تردید کردن، وقفه،علوم مهندسی:چسباندن،ورزش:، هر یک از سه میله عمودی کریکت، چوبدست اسکی، چوب بازی، تخته موج سواری، یک گروه چتر باز که از یک قسمت هواپیما به بیرون می پرند،علوم نظامی:گروه پرنده",[sound:TPO39/stick.mp3]
