T35,R,P1,surmise,/sərˈmaɪz/ - verb,To infer something without sufficient evidence,حدس زدن,One of the first recorded observers to surmise a long age for Earth was the Greek historian Herodotus.,"حدس بزن
surmise
---
surmise
noun
گمان, حدس, تخمین, ظن

گمان: doubt, thought, guess, opinion, conjecture, surmise 21
حدس: guess, conjecture, surmise, aim, supposal 6
تخمین: estimate, estimation, approximation, assessment, guess, surmise 0
ظن: suspicion, hunch, conjecture, guess, surmise 0
_______________________
surmise
verb
حدس زدن, گمان بردن

حدس زدن: guess, guesstimate, infer, surmise, conjecture, rede 1
گمان بردن: conjecture, surmise 0
_______________________
حدس زدن، گمان بردن، حدس، گمان، تخمین، ظن",[sound:TPO35/surmise.mp3]
T35,R,P1,successive,/səkˈsɛsɪv/ - adjective,Following one another in a sequence,پی در پی,He observed that the Nile River Delta was in fact a series of sediment deposits built up in successive floods.,"متوالی
successive
---
successive
adjective
پیاپی, پی در پی, متوالی, متواتر, توارثی, مسلسل, ارثی

پیاپی: consecutive, successive, serial 22
پی در پی: successive, consecutive, sequential, incessant, repeated, steady 13
متوالی: consecutive, successive, continuous, sequential, following, uninterrupted 12
متواتر: successive 0
توارثی: successive 0
مسلسل: consecutive, continued, successive, uninterrupted, catenary, concatenated 0
ارثی: hereditary, congenital, patrimonial, successive, sex-linked 0
_______________________
متوالیپی در پی، پیاپی، مسلسل، توارثی،قانون فقه:متواتر،علوم نظامی:پشت سر هم",[sound:TPO35/successive.mp3]
T35,R,P1,trivial,/ˈtrɪviəl/ - adjective,Of little value or importance,جزئی,"More important than the amount of time Herodotus computed, which turns out to be trivial compared with the age of Earth.","ناچیز
trivial
---
trivial
adjective
جزیی, ناچیز, مبتذل, بیهوده, بی مزه, چیزهای بی اهمیت, نا قابل

جزیی: trivial, vain, two-bit 8
ناچیز: poor, little, negligible, insignificant, meager, trivial 2
مبتذل: vulgar, banal, trite, trivial, stale, commonplace 0
بیهوده: vain, futile, useless, pointless, idle, trivial 0
بی مزه: tasteless, insipid, unsavory, flat, tame, trivial 0
چیزهای بی اهمیت: trivial 0
نا قابل: incapable, inconsiderable, trifling, trivial 0
_______________________
جزییناقابل، کم مایه، بدیهی، ناچیز، مبتذل",[sound:TPO35/trivial.mp3]
T35,R,P1,cemented,/sɪˈmɛntɪd/ - verb,Bound together to form a solid mass,سفت شدن,Layers of sediment that had compacted and cemented to form sedimentary rocks.,"سیمانی شده
cemented
---
cement
verb
چسباندن, سمنت کردن, پیوستن

چسباندن: paste, attach, glue, stick, bind, fasten 0
سمنت کردن: cement 0
پیوستن: join, adhere, connect, attach, meet, affiliate 0
_______________________
",[sound:TPO35/cemented.mp3]
T35,R,P1,associated with,/əˈsoʊsieɪtɪd wɪð/ - phrase,Connected or related to,مربوط به,Forces associated with subterranean heat cause land to be uplifted into plateaus and mountain ranges.,"مرتبط با
associated with
---
قانون فقه:حلیف",[sound:TPO35/associated_with.mp3]
T35,R,P1,plateaus,/plæˈtoʊz/ - noun,Large areas of flat land that are elevated high above sea level,فلات‌ها,Subterranean heat cause land to be uplifted into plateaus and mountain ranges.,"فلات ها
plateaus
---
plateau
noun
فلات, زمین مسطح

فلات: plateau, fjord, fiord, table land 64
زمین مسطح: plateau, champaign 0
_______________________
کف، جلگه مرتفع، فلات، زمین مسطح،معماری:فلات،روانشناسی:فلات،زیست شناسی:غشت،ورزش:شرایط پایا",[sound:TPO35/plateaus.mp3]
T35,R,P1,erosion,/ɪˈroʊʒən/ - noun,The process by which the surface of the Earth gets worn down,فرسایش,The remains of life within those layers of the earlier episodes of erosion and deposition.,"فرسایش
erosion
---
erosion
noun
فرسایش, سایش, ساییدگی, تحلیل, فساد تدریجی

فرسایش: erosion, ablation, soil blowing, soil drifting 25
سایش: abrasion, friction, erosion, attrition, scrubbing, chafing 0
ساییدگی: abrasion, erosion, chafe, detrition, fret, state of being chafed 0
تحلیل: analysis, resolution, erosion, lysis, absorbency, corrosion 0
فساد تدریجی: erosion, corrosion, devolution 0
_______________________
فرسایشرفتگی، فرسودگی، خوردگی، سایش، فساد تدریجی، تحلیل، ساییدگی،علوم مهندسی:تحلیل تدریجی،عمران:فرسایش،معماری:فرسایش،شیمی:فرسایش،زیست شناسی:فرسایش،علوم نظامی:فرسایش وسایل",[sound:TPO35/erosion.mp3]
T35,R,P1,deposition,/ˌdɛpəˈzɪʃən/ - noun,The process of depositing sediment,ته‌نشست,The remains of life within those layers of the earlier episodes of erosion and deposition.,"رسوب گذاری
deposition
---
deposition
noun
گواهی, ورقه استشهاد, نوشته

گواهی: witness, evidence, certification, testimony, attestation, deposition 0
ورقه استشهاد: deposition 0
نوشته: writing, inscription, manuscript, record, epigraph, deposition 0
_______________________
ته نشست، گواهی کتبی، استشهادیه، گواهی، نوشته، ورقه استشهاد، خلع، عزل،علوم مهندسی:نوشته،معماری:نهشت،قانون فقه:در CL مشروط بر ان است که اولا ً به قید التزام به راستگویی و ثانیا ً در حضور مامور رسمی تنظیم شود،شیمی:رسوبگیری،زیست شناسی:نهشت",[sound:TPO35/deposition.mp3]
T35,R,P1,abyss,/əˈbɪs/ - noun,A deep or seemingly bottomless chasm,پرتگاه,Earth’s history is an abyss and human history a speck by comparison.,"پرتگاه
abyss
---
(=abysm)بسیار عمیق، بی پایان، غوطه ورساختن، مغاک،زیست شناسی:ژرف",[sound:TPO35/abyss.mp3]
T35,R,P1,speck,/spɛk/ - noun,A tiny spot,لکه کوچک,Earth’s history is an abyss and human history a speck by comparison.,"لکه
speck
---
speck
noun
ذره, نقطه, لکه یا خال میوه, لک, خال

ذره: particle, bit, whit, speck, grain, iota 58
نقطه: point, spot, dot, part, jot, speck 3
لکه یا خال میوه: speck 0
لک: stain, spot, speck, blot, stigma 0
خال: mole, spot, freckle, blotch, dot, speck 0
_______________________
speck
verb
لکه دار کردن

لکه دار کردن: blemish, tarnish, foul, taint, smear, speck 0
_______________________
لک، نقطه، لکه یا خال میوه، ذره، لکه دار کردن، خالدار کردن",[sound:TPO35/speck.mp3]
