T33,R,P1,stimulus,/ˈstɪmjələs/ - noun,Something that causes growth or activity.,محرک,An important stimulus behind the rise of early civilizations was the development of settled agriculture.,"محرک
stimulus
---
stimulus
noun
محرک, تحریک, انگیزه, تحرک, انگیختار, وسیله تحریک

محرک: motive, stimulus, motivation, driver, irritant, exciter 28
تحریک: incitement, stimulation, stimulus, excitation, instigation, agitation 2
انگیزه: motivation, stimulant, motive, incentive, impetus, stimulus 1
تحرک: mobility, locomotion, stimulus, volubility 0
انگیختار: stimulus 0
وسیله تحریک: stimulus, fillip 0
_______________________
محرکانگیختار، انگیزه، وسیله تحریک، تحرک،قانون فقه:تحریک،روانشناسی:محرک",[sound:TPO33/stimulus.mp3]
T33,R,P1,unleashed,/ʌnˈliːʃt/ - verb,Released or caused something to happen powerfully.,آزاد شده,The development of settled agriculture unleashed a series of changes.,"رها کرد
unleashed
---
unleash
verb
از بند باز کردن, رها کردن

از بند باز کردن: unleash 31
رها کردن: drop, abandon, unleash, release, liberate, leave 9
_______________________
از بند باز کردن، رهاکردن",[sound:TPO33/unleashed.mp3]
T33,R,P1,foraging,/ˈfɔːrɪdʒɪŋ/ - noun,Searching for food.,جستجو برای غذا,Early farmers relied primarily on foraging and pastoralism.,"جستجوی علوفه
foraging
---
forage
verb
پی علف گشتن, کاوش کردن, خوراک دادن

پی علف گشتن: forage 0
کاوش کردن: explore, delve, dig, probe, prog, forage 0
خوراک دادن: feed, subsist, meal, nutrify, bait, board 0
_______________________
",[sound:TPO33/foraging.mp3]
T33,R,P1,pastoralism,/ˈpæstərəlɪzəm/ - noun,The practice of herding livestock.,دامداری,Early farmers relied on pastoralism alongside agriculture.,"دامداری
pastoralism
---
pastoralism
noun
چوپانی, روش نامه نویسی اسقفی, سبک شعر روستایی

چوپانی: pastoralism, sheepherding 55
روش نامه نویسی اسقفی: pastoralism 3
سبک شعر روستایی: pastoralism 3
_______________________
روش نامه نویسی اسقفی، چوپانی، سبک شعر روستایی",[sound:TPO33/pastoralism.mp3]
T33,R,P1,floodplains,/ˈflʌdpleɪnz/ - noun,Flat areas near a river prone to flooding.,سیلاب‌دشت‌ها,The real breakthrough took place when farmers began to cultivate crops along the floodplains of river systems.,"دشت های سیلابی
floodplains
---
floodplain
noun
دشت سیلابی

دشت سیلابی: floodplain 29
_______________________
(جغ). دشت سیلابی",[sound:TPO33/floodplains.mp3]
T33,R,P1,nutrients,/ˈnjuːtriənts/ - noun,Substances that provide nourishment essential for growth.,مواد مغذی,"River waters deposited nutrients in the soil, enabling long-term farming.","مواد مغذی
nutrients
---
nutrient
noun
ماده مغذی, ماده مقوی از لحاظ غذایی

ماده مغذی: nutrient 2
ماده مقوی از لحاظ غذایی: nutrient 0
_______________________
ماده مغذی، ماده مقوی از لحاظ غذایی",[sound:TPO33/nutrients.mp3]
T33,R,P1,plot of ground,/plɒt əv ɡraʊnd/ - noun,A small area of land.,قطعه زمین,Farmers could cultivate a single plot of ground for many years without moving.,"قطعه زمین
plot of ground
---
",[sound:TPO33/plot_of_ground.mp3]
T33,R,P1,sedentary,/ˈsɛdntəri/ - adjective,Involving little physical activity; nonmigratory.,یکجانشین,The first truly sedentary societies were born from settled agriculture.,"بی تحرک
sedentary
---
sedentary
adjective
نشسته, غیر مهاجر, غیر متحرک, مقیم در یک جا

نشسته: sitting, sedentary, sejant, soapless 5
غیر مهاجر: sedentary 0
غیر متحرک: sedentary 0
مقیم در یک جا: sedentary 0
_______________________
بی حرکت، نشسته، غیر مهاجر، مقیم در یک جا، غیر متحرک،روانشناسی:نشسته،زیست شناسی:ناجنبا",[sound:TPO33/sedentary.mp3]
T33,R,P1,as time went on,/æz taɪm wɛnt ɒn/ - phrase,Gradually; over a period of time.,با گذشت زمان,"As time went on, communities learned to enhance the productive capacity of the land.","با گذشت زمان
as time went on
---
",[sound:TPO33/as_time_went_on.mp3]
T33,R,P1,iron plow,/ˈaɪən plaʊ/ - noun,A farming tool with a strong blade used for cutting the soil.,گاوآهن آهنی,The introduction of the iron plow led to the cultivation of heavy soils.,"گاوآهن آهنی
iron plow
---
",[sound:TPO33/iron_plow.mp3]
