T34,R,P1,parchment,/ˈpɑːrtʃmənt/ - noun,A material made from animal skin used in the past for writing,پوست نوشته,Papermaking spread quickly to Egypt—and eventually to Sicily and Spain—but it was several centuries before paper supplanted parchment for copies of the Koran.
T34,R,P1,medium,/ˈmiːdiəm/ - noun,A means by which something is communicated or expressed,رسانه,"Paper became common, replacing parchment as the major medium for writing."
T34,R,P1,rounded scripts,/ˈraʊndəd skrɪpts/ - noun,"Styles of handwriting with smooth, curved letters",خط گرد,Rounded scripts were regularized and perfected so that they replaced the angular scripts.
T34,R,P1,angular scripts,/ˈæŋɡjələr skrɪpts/ - noun,"Styles of handwriting with sharp, straight lines",خط زاویه‌دار,Rounded scripts were regularized and perfected so that they replaced the angular scripts.
T34,R,P1,enjoyed high status,/ɪnˈdʒɔɪd haɪ ˈsteɪtəs/ - verb phrase,Were highly respected,از جایگاه بالایی برخوردار بودند,"The artists who produced them, notably calligraphers and painters, enjoyed high status."
T34,R,P1,courts,/kɔːrts/ - noun,The places where royal people live and work,دربار,Their workshops were often sponsored by princes and their courts.
T34,R,P1,manuscripts,/ˈmænjuskrɪpts/ - noun,Handwritten books or documents,نسخه‌های خطی,Manuscripts of the Koran seem to have been the most common type of book produced and decorated.
T34,R,P1,patrons,/ˈpeɪtrənz/ - noun,"People who support artists, typically with money",حامیان,A wide range of books were produced for a broad spectrum of patrons.
T34,R,P1,boasted,/ˈboʊstɪd/ - verb,Had and was proud of having,به خود می‌بالید,Cities boasted special souks (markets) where books were bought and sold.
T34,R,P1,commissions,/kəˈmɪʃənz/ - noun,Orders for works to be produced,سفارش‌ها,Some of the most luxurious books were specific commissions made at the order of a particular prince.
T34,R,P1,supplanted,/səˈplæntɪd/ - verb,Replaced,جایگزین کرد,It was several centuries before paper supplanted parchment for copies of the Koran.
T34,R,P1,conservative,/kənˈsɜːrvətɪv/ - adjective,Resistant to change,محافظه‌کار,Probably because of the conservative nature of religious art and its practitioners.
T34,R,P1,practitioners,/prækˈtɪʃənərz/ - noun,"People actively engaged in an art, discipline, or profession",اهل فن,Probably because of the conservative nature of religious art and its practitioners.
T34,R,P1,spurred,/spɜːrd/ - verb,Stimulated or encouraged,تحریک کرد,The introduction of paper spurred a conceptual revolution.
T34,R,P1,in turn,/ɪn tɜːrn/ - phrase,As a result,به نوبه خود,This in turn allowed the easy transfer of artistic ideas and motifs over great distances.
T34,R,P1,motifs,/moʊˈtiːfs/ - noun,Decorative designs or patterns,نقش‌ها,This in turn allowed the easy transfer of artistic ideas and motifs over great distances.
T34,R,P1,had long been,/hæd lɔːŋ bɪn/ - phrase,Had been for a long time,مدت‌ها بود که,Rounded styles of Arabic handwriting had long been used for correspondence and documents.
T34,R,P1,correspondence,/ˌkɔːrəˈspɑːndəns/ - noun,Written communication,مکاتبات,Rounded styles of Arabic handwriting had long been used for correspondence and documents.
T34,R,P1,inscriptions,/ɪnˈskrɪpʃənz/ - noun,"Words that are written or carved, especially as a formal or permanent record",کتیبه‌ها,Formal angular scripts used for inscriptions and manuscripts of the Koran.
T34,R,P1,proportioned,/prəˈpɔːrʃənd/ - adjective,Having dimensions or a comparative relationship of parts that are in proportion,متناسب,He developed a system of proportioned writing.
T34,R,P1,repertory,/ˈrɛpərˌtɔːri/ - noun,"The range or set of skills, techniques, or devices used in a particular field or occupation",مجموعه,"Six round forms of handwriting known collectively as the Six Pens, became the standard repertory of every calligrapher."
T34,R,P2,medieval,/mɪˈdiːvəl/ - adjective,Relating to the Middle Ages,قرون وسطایی,Most of the great forests of medieval Britain had long ago been replaced by fields of grain and hay.
T34,R,P2,ever-shorter,/ˈɛvər-ˈʃɔːrtər/ - adjective,Continuously decreasing in length or supply,در حال کاهش,"Wood was in ever-shorter supply, yet it remained tremendously important."
T34,R,P2,tremendously,/trəˈmɛndəsli/ - adverb,To a very great extent,بسیار زیاد,It remained tremendously important as the primary source of heat for all homes and industries.
T34,R,P2,charcoal,/ˈtʃɑːrkoʊl/ - noun,Processed wood used as fuel,زغال چوب,Processed wood (charcoal) was the fuel that was mixed with iron ore in the blast furnace.
T34,R,P2,iron ore,/ˈaɪərn ɔːr/ - noun,A type of rock that contains iron that can be extracted,سنگ آهن,Processed wood (charcoal) was the fuel that was mixed with iron ore in the blast furnace.
T34,R,P2,blast furnace,/blæst ˈfɜrnɪs/ - noun,A type of furnace used for smelting to produce industrial metals,کوره بلند,Processed wood (charcoal) was the fuel that was mixed with iron ore in the blast furnace.
T34,R,P2,pig iron,/pɪɡ ˈaɪərn/ - noun,Crude iron as first obtained from a smelting furnace,آهن خام,Processed wood (charcoal) was the fuel that was mixed with iron ore in the blast furnace to produce pig iron.
T34,R,P2,stagnating,/ˈstæɡneɪtɪŋ/ - verb,Ceasing to develop; becoming inactive or dull,راکد شدن,By 1740 the British iron industry was stagnating.
T34,R,P2,reach the barrier of,/riːtʃ ðə ˈbæriər ʌv/ - phrase,Encounter a limit or boundary,به مانع رسیدن,Russia would reach the barrier of inadequate energy that was already holding England back.
T34,R,P2,reserves,/rɪˈzɜrvz/ - noun,Supply of a commodity not needed for immediate use but available if required,ذخایر,Britain looked toward its abundant and widely scattered reserves of coal as an alternative.
T34,R,P2,bothersome,/ˈbɑːðərsəm/ - adjective,Causing trouble or difficulty,آزاردهنده,Such power was expensive and bothersome.
T34,R,P2,gifted,/ˈɡɪftɪd/ - adjective,Having exceptional talent or natural ability,با استعداد,A gifted young Scot named James Watt was drawn to a critical study of the steam engine.
T34,R,P2,drawn,/drɔːn/ - verb,Attracted or pulled towards something,جذب شده,James Watt was drawn to a critical study of the steam engine.
T34,R,P2,drained,/dreɪnd/ - verb,Removed liquid from something,تخلیه شد,The steam engine drained mines and made possible the production of more coal.
T34,R,P2,cotton-spinning mills,/ˈkɑtən ˈspɪnɪŋ mɪlz/ - noun,Factories where cotton is processed into thread or yarn,کارخانه‌های ریسندگی پنبه,The steam power plant began to replace waterpower in the cotton-spinning mills.
T34,R,P2,blast furnaces,/blæst ˈfɜrnɪsɪz/ - noun,Industrial furnaces for smelting,کوره‌های ذوب اهن,"The use of powerful, steam-driven bellows in blast furnaces helped iron makers switch over rapidly."
T34,R,P2,coke,/koʊk/ - noun,A fuel made from coal used in industrial processes,کک,Coke is made from coal and used in the smelting of pig iron.
T34,R,P2,smelting,/ˈsmɛltɪŋ/ - noun,The process of extracting metal from its ore by heating,ذوب,The smelting of pig iron after 1770 transformed the British iron industry.
T34,R,P2,puddling furnace,/ˈpʌdlɪŋ ˈfɜrnɪs/ - noun,A furnace used to refine pig iron,کوره پودلینگ,"Henry Cort developed the puddling furnace, which allowed pig iron to be refined with coke."
T34,R,P2,rolling mills,/ˈroʊlɪŋ mɪlz/ - noun,Machines that shape metal by passing it through rolls,نورد,"Cort also developed heavy-duty, steam-powered rolling mills."
T34,R,P2,expansion,/ɪkˈspænʃən/ - noun,The action of becoming larger or more extensive,گسترش,This was a truly amazing expansion.
T34,R,P2,indispensable,/ˌɪndɪˈspɛnsəbl/ - adjective,Absolutely necessary,ضروری,"Once scarce and expensive, iron became cheap, basic, and indispensable to the economy."
T34,R,P3,plums,/plʌmz/ - noun,Types of fruit,آلو,"Among those of northeastern North America are various plums, cherries, roses, hawthorns, poplars, and oaks."
T34,R,P3,cherries,/ˈʧɛriz/ - noun,Types of fruit,گیلاس,"Among those of northeastern North America are various plums, cherries, roses, hawthorns, poplars, and oaks."
T34,R,P3,hawthorns,/ˈhɔːˌθɔrnz/ - noun,Types of shrubs or small trees,زالزالک,"Among those of northeastern North America are various plums, cherries, roses, hawthorns, poplars, and oaks."
T34,R,P3,poplars,/ˈpɑːplərz/ - noun,Types of trees,صنوبر,"Among those of northeastern North America are various plums, cherries, roses, hawthorns, poplars, and oaks."
T34,R,P3,To return this favor,/tu rɪˈtɜrn ðɪs ˈfeɪvər/ - phrase,To reciprocate or give something in return,در عوض این لطف,"To return this favor, ants guard the nectaries, driving away or killing intruding insects."
T34,R,P3,intruding,/ɪnˈtruːdɪŋ/ - adjective,Entering without permission,مزاحم,"To return this favor, ants guard the nectaries, driving away or killing intruding insects."
T34,R,P3,intruder,/ɪnˈtruːdər/ - noun,Someone who enters without permission,مزاحم,Many of these intruders are herbivorous and would eat the leaves of the plants.
T34,R,P3,disputed,/dɪsˈpjuːtɪd/ - verb,Argued about or questioned,مورد مناقشه,This view and the opposing “protectionist” hypothesis had been disputed for over a hundred years.
T34,R,P3,confer,/kənˈfɜr/ - verb,"Grant or bestow (a title, degree, benefit, or right)",اعطا کردن,That visitations of the ants confer protection on the plants.
T34,R,P3,perish,/ˈpɛrɪʃ/ - verb,Die or be destroyed,مردن,"In the absence of the insects, a much greater number would perish or fail to produce flowers or seeds."
T34,R,P3,morning glories,/ˈmɔrnɪŋ ˈɡlɔriz/ - noun,Types of flowering plants,نیلوفر صبحدم,One example shows how ants attracted to extrafloral nectaries protect morning glories against attacking insects.
T34,R,P3,principal,/ˈprɪnsəpəl/ - adjective,Main or most important,اصلی,The principal insect enemies of the North American morning glory feed mainly on its flowers or fruits.
T34,R,P3,Grasshoppers,/ˈɡræshɑːpərz/ - noun,Types of insects,ملخ,Grasshoppers feeding on flowers indirectly block pollination and the production of seeds.
T34,R,P3,pollination,/ˌpɑːləˈneɪʃən/ - noun,"The transfer of pollen to a stigma, ovule, flower, or plant",گرده افشانی,Grasshoppers feeding on flowers indirectly block pollination and the production of seeds.
T34,R,P3,corolla or the stigma,/kəˈroʊlə ɔr ðə ˈstɪɡmə/ - noun,The petals of a flower or the part that receives pollen,تاج گل یا مادگی,"Grasshoppers feeding on flowers destroy the corolla or the stigma, which receives the pollen grains."
T34,R,P3,pollen grains,/ˈpɑːlən ɡreɪnz/ - noun,The fertilizing element of flowering plants,دانه های گرده,"Grasshoppers feeding on flowers destroy the corolla or the stigma, which receives the pollen grains."
T34,R,P3,germinates,/ˈʤɜrmɪˌneɪts/ - verb,Begins to grow or develop,جوانه زدن,"Grasshoppers feeding on flowers destroy the corolla or the stigma, on which the pollen germinates."
T34,R,P3,beetles,/ˈbiːtlz/ - noun,Types of insects,سوسک,Caterpillars and seed beetles affect seed production directly.
T34,R,P3,ovaries,/ˈoʊvəriz/ - noun,The part of the flower where seeds are produced,تخمدان,"Caterpillars devour the ovaries, where the seeds are produced."
T34,R,P3,burrow,/ˈbɜroʊ/ - verb,Dig a hole or tunnel,نقب زدن,Seed beetle larvae eat seeds as they burrow in developing fruits.
T34,R,P3,nectaries,/ˈnɛktəriz/ - noun,Structures that produce nectar,غده های شهد,Extrafloral nectaries at the base of each sepal attract several kinds of insects.
T34,R,P3,sepal,/ˈsɛpəl/ - noun,A part of the flower,کاسبرگ,Extrafloral nectaries at the base of each sepal attract several kinds of insects.
T34,R,P3,nipping,/ˈnɪpɪŋ/ - verb,Pinching or biting lightly,نیش زدن,They drive them away by nipping at their feet.
